epoch,loss,recon,vq,c_l0,c_l1,c_l2,theta_l0,theta_l1,theta_l2
242,0.00013028344328631648,0.00012436206125130412,5.92138255797181e-06,1.25,1.25,1.25,0.0,0.0,0.0
243,0.0001304781711951364,0.00012456725962692872,5.910910635975597e-06,1.25,1.25,1.25,0.0,0.0,0.0
244,0.00012978767408640125,0.00012422809231793508,5.5595818139408945e-06,1.25,1.25,1.25,0.0,0.0,0.0
245,0.00013050888228463008,0.0001246313000592636,5.877583134861197e-06,1.25,1.25,1.25,0.0,0.0,0.0
246,0.00013010925031267106,0.00012426148168742657,5.8477683296587205e-06,1.25,1.25,1.25,0.0,0.0,0.0
247,0.00013117763664922678,0.00012478872376959772,6.388913448063249e-06,1.25,1.25,1.25,0.0,0.0,0.0
248,0.00013101562435622328,0.00012443314044503496,6.582484388673038e-06,1.25,1.25,1.25,0.0,0.0,0.0
249,0.00013200352404965087,0.00012478212229325437,7.221403711810126e-06,1.25,1.25,1.25,0.0,0.0,0.0
250,0.0001327406665950548,0.00012433063457137906,8.410031227867876e-06,1.25,1.25,1.25,0.0,0.0,0.0
251,0.0001317381873377599,0.00012418082806107123,7.557361027465959e-06,1.25,1.25,1.25,0.0,0.0,0.0
252,0.00013065364328213036,0.00012422305590007455,6.430587063732673e-06,1.25,1.25,1.25,0.0,0.0,0.0
253,0.0001307800819631666,0.00012441155085980428,6.368531580847048e-06,1.25,1.25,1.25,0.0,0.0,0.0
254,0.0001308405597228557,0.0001243713359144749,6.4692243540775966e-06,1.25,1.25,1.25,0.0,0.0,0.0
255,0.00013122949021635578,0.0001247546388185583,6.4748510567369525e-06,1.25,1.25,1.25,0.0,0.0,0.0
256,0.00013081771103315987,0.00012430594942998142,6.511761989713705e-06,1.25,1.25,1.25,0.0,0.0,0.0
257,0.00013445567456074058,0.00012441580911399798,1.0039865401267889e-05,1.25,1.25,1.25,0.0,0.0,0.0
258,0.0001374272964312695,0.00012434031123120803,1.3086984972687788e-05,1.25,1.25,1.25,0.0,0.0,0.0
259,0.00014033689585630783,0.00012435396201908587,1.5982934974090314e-05,1.25,1.25,1.25,0.0,0.0,0.0
260,0.00013585216365754604,0.00012429523012542633,1.155693462351337e-05,1.25,1.25,1.25,0.0,0.0,0.0
261,0.00013118000060785562,0.00012389174407871905,7.288258461812802e-06,1.25,1.25,1.25,0.0,0.0,0.0
262,0.00012933612961205654,0.0001238759963598568,5.460133218093688e-06,1.25,1.25,1.25,0.0,0.0,0.0
263,0.00012930654556839727,0.00012395857338560746,5.347970613911457e-06,1.25,1.25,1.25,0.0,0.0,0.0
264,0.0001282499550143257,0.00012364710637484676,4.60284982182202e-06,1.25,1.25,1.25,0.0,0.0,0.0
265,0.0001283273108128924,0.00012381777014525142,4.509539928676532e-06,1.25,1.25,1.25,0.0,0.0,0.0
266,0.00012913902683067135,0.000124559710820904,4.579314770580823e-06,1.25,1.25,1.25,0.0,0.0,0.0
267,0.0001294885056267958,0.00012416053432389161,5.3279723260857285e-06,1.25,1.25,1.25,0.0,0.0,0.0
268,0.00013030046175117606,0.00012405234374455177,6.248118302210059e-06,1.25,1.25,1.25,0.0,0.0,0.0
269,0.00013221641711425036,0.0001244273498741677,7.789068490637874e-06,1.25,1.25,1.25,0.0,0.0,0.0
270,0.00013297499244799838,0.00012405419001879637,8.920803884393535e-06,1.25,1.25,1.25,0.0,0.0,0.0
271,0.00013221055560279636,0.0001240926532773301,8.11790218904207e-06,1.25,1.25,1.25,0.0,0.0,0.0
272,0.00013396963913692161,0.0001244308823515894,9.538757240079576e-06,1.25,1.25,1.25,0.0,0.0,0.0
273,0.00013115455440129153,0.00012375646547297948,7.398088200716302e-06,1.25,1.25,1.25,0.0,0.0,0.0
274,0.00013313283197931015,0.00012390920164762065,9.223629490406893e-06,1.25,1.25,1.25,0.0,0.0,0.0
275,0.00013205476643634028,0.00012411674579198005,7.938022645248565e-06,1.25,1.25,1.25,0.0,0.0,0.0
276,0.0001298334820603486,0.00012359822285361587,6.235260002540599e-06,1.25,1.25,1.25,0.0,0.0,0.0
277,0.0001287388295168057,0.00012349294920568354,5.245880197435327e-06,1.25,1.25,1.25,0.0,0.0,0.0
278,0.00012843505901400932,0.00012344954484433401,4.985514897271059e-06,1.25,1.25,1.25,0.0,0.0,0.0
279,0.00013107982304063625,0.0001242288708453998,6.850951695014373e-06,1.25,1.25,1.25,0.0,0.0,0.0
280,0.00013790862649329939,0.00012418078549671918,1.372784181512543e-05,1.25,1.25,1.25,0.0,0.0,0.0
281,0.00013476759850163944,0.00012371453885862138,1.105306121189642e-05,1.25,1.25,1.25,0.0,0.0,0.0
282,0.00013496798565029166,0.00012462641097954474,1.0341573965888528e-05,1.25,1.25,1.25,0.0,0.0,0.0
283,0.0001375646810629405,0.00012359535248833707,1.3969328574603423e-05,1.25,1.25,1.25,0.0,0.0,0.0
284,0.0001381253074214328,0.000123660390090663,1.446491605747724e-05,1.25,1.25,1.25,0.0,0.0,0.0
285,0.00013512235163943843,0.00012341513138380833,1.1707221483447939e-05,1.25,1.25,1.25,0.0,0.0,0.0
286,0.0001344855423667468,0.0001235139166965382,1.0971627125400118e-05,1.25,1.25,1.25,0.0,0.0,0.0
287,0.00013260423802421428,0.00012353043966868428,9.073797991732136e-06,1.25,1.25,1.25,0.0,0.0,0.0
288,0.00013173234547139145,0.00012325053248787298,8.481813392791081e-06,1.25,1.25,1.25,0.0,0.0,0.0
289,0.00012918678039568475,0.00012318336484895553,6.003414955557673e-06,1.25,1.25,1.25,0.0,0.0,0.0
290,0.00012964838097104803,0.00012308557925280183,6.562803559972963e-06,1.25,1.25,1.25,0.0,0.0,0.0
291,0.00013259799088700676,0.00012399820698192344,8.599783222962288e-06,1.25,1.25,1.25,0.0,0.0,0.0
292,0.00013768359276582486,0.0001236944954143837,1.3989096441946457e-05,1.25,1.25,1.25,0.0,0.0,0.0
293,0.00014035192070878112,0.00012334810307947918,1.7003818629746093e-05,1.25,1.25,1.25,0.0,0.0,0.0
294,0.00013709257618756964,0.00012351744953775778,1.3575126922660275e-05,1.25,1.25,1.25,0.0,0.0,0.0
295,0.0001339393827947788,0.00012314652267377823,1.0792860484798439e-05,1.25,1.25,1.25,0.0,0.0,0.0
296,0.00012854695232817904,0.00012305693780945148,5.490014632414386e-06,1.25,1.25,1.25,0.0,0.0,0.0
297,0.00012886268887086773,0.00012319490924710407,5.667780362728081e-06,1.25,1.25,1.25,0.0,0.0,0.0
298,0.0001295231886615511,0.00012337465705059003,6.148531974758953e-06,1.25,1.25,1.25,0.0,0.0,0.0
299,0.0001302971002587583,0.0001234239462064579,6.873153938613541e-06,1.25,1.25,1.25,0.0,0.0,0.0
300,0.00013049137123744003,0.00012329946584941354,7.191904660430737e-06,1.25,1.25,1.25,0.0,0.0,0.0
301,0.00013567305431934075,0.00012401180283632128,1.1661251210171032e-05,1.25,1.25,1.25,0.0,0.0,0.0
302,0.00013625972642330452,0.0001232308008184191,1.302892610510753e-05,1.25,1.25,1.25,0.0,0.0,0.0
303,0.0001407805124472361,0.00012344490642135497,1.7335607844870536e-05,1.25,1.25,1.25,0.0,0.0,0.0
304,0.00014691086471430026,0.0001233835704624653,2.3527293114966598e-05,1.25,1.25,1.25,0.0,0.0,0.0
305,0.000144854773679981,0.00012422487125149929,2.06299034289259e-05,1.25,1.25,1.25,0.0,0.0,0.0
306,0.0001493223688157741,0.00012409967566782144,2.522269332985161e-05,1.25,1.25,1.25,0.0,0.0,0.0
307,0.00014340884808916599,0.00012348257514531723,1.9926272580050862e-05,1.25,1.25,1.25,0.0,0.0,0.0
308,0.00014276799629442394,0.00012353169622656424,1.9236301523051224e-05,1.25,1.25,1.25,0.0,0.0,0.0
309,0.0001368380027997773,0.0001231075839314144,1.37304196414334e-05,1.25,1.25,1.25,0.0,0.0,0.0
310,0.000136133746127598,0.0001229183741088491,1.3215372564445716e-05,1.25,1.25,1.25,0.0,0.0,0.0
311,0.00013142357202013954,0.00012304777119425124,8.375799802706752e-06,1.25,1.25,1.25,0.0,0.0,0.0
312,0.00013036066375207155,0.00012310340462136083,7.257260926962772e-06,1.25,1.25,1.25,0.0,0.0,0.0
313,0.0001296838076086715,0.00012274902146600653,6.934786858892039e-06,1.25,1.25,1.25,0.0,0.0,0.0
314,0.0001290076645091176,0.00012295790620555635,6.0497587242025475e-06,1.25,1.25,1.25,0.0,0.0,0.0
315,0.0001286439277464524,0.0001227210585057037,5.922868763263978e-06,1.25,1.25,1.25,0.0,0.0,0.0
316,0.00012752647526212968,0.0001227114160428755,4.815059048723924e-06,1.25,1.25,1.25,0.0,0.0,0.0
317,0.00012840996350860223,0.00012259917857591063,5.8107849099542365e-06,1.25,1.25,1.25,0.0,0.0,0.0
318,0.00012925936534884385,0.0001226256452355301,6.633720931858988e-06,1.25,1.25,1.25,0.0,0.0,0.0
319,0.00012802090059267358,0.00012246359401615336,5.557307349590701e-06,1.25,1.25,1.25,0.0,0.0,0.0
320,0.00012737456345348618,0.0001227885459229583,4.5860193040425655e-06,1.25,1.25,1.25,0.0,0.0,0.0
321,0.00012695234545390122,0.00012272802450752351,4.224322515256062e-06,1.25,1.25,1.25,0.0,0.0,0.0
322,0.00012731900715152734,0.00012272189014765899,4.597117265348061e-06,1.25,1.25,1.25,0.0,0.0,0.0
323,0.00012590125188580715,0.00012234459318278824,3.5566595670388777e-06,1.25,1.25,1.25,0.0,0.0,0.0
324,0.00012601441485458054,0.0001226052929268917,3.4091223483301293e-06,1.25,1.25,1.25,0.0,0.0,0.0
325,0.0001255062634299975,0.00012235864960530307,3.1476146659770164e-06,1.25,1.25,1.25,0.0,0.0,0.0
326,0.00012659985732170752,0.0001230250174558023,3.5748394338952493e-06,1.25,1.25,1.25,0.0,0.0,0.0
327,0.0001283133948163595,0.0001233735107234679,4.939885900512308e-06,1.25,1.25,1.25,0.0,0.0,0.0
328,0.00013088551131659187,0.0001230226735060569,7.86283831075707e-06,1.25,1.25,1.25,0.0,0.0,0.0
329,0.00013643931961269118,0.0001232003174663987,1.323900387433241e-05,1.25,1.25,1.25,0.0,0.0,0.0
330,0.00013948799532954582,0.00012303449257160536,1.645350344006147e-05,1.25,1.25,1.25,0.0,0.0,0.0
331,0.00013928427142673172,0.0001233882245287532,1.5896046579655377e-05,1.25,1.25,1.25,0.0,0.0,0.0
332,0.0001396544546878431,0.00012291288076085038,1.6741573244871687e-05,1.25,1.25,1.25,0.0,0.0,0.0
333,0.00013240216358099133,0.00012247534687048756,9.926817392624799e-06,1.25,1.25,1.25,0.0,0.0,0.0
334,0.00013117837297613733,0.00012258576607564463,8.592606673119007e-06,1.25,1.25,1.25,0.0,0.0,0.0
335,0.0001300233583606314,0.0001222571499965852,7.766208705106692e-06,1.25,1.25,1.25,0.0,0.0,0.0
336,0.00012750775640597568,0.00012200191777083092,5.5058379757610965e-06,1.25,1.25,1.25,0.0,0.0,0.0
337,0.00012646958202822134,0.00012218830270285252,4.281279052520403e-06,1.25,1.25,1.25,0.0,0.0,0.0
338,0.00012701648083748295,0.0001226641317771282,4.352349708369729e-06,1.25,1.25,1.25,0.0,0.0,0.0
339,0.0001270124728762312,0.00012209188025735784,4.920593642054882e-06,1.25,1.25,1.25,0.0,0.0,0.0
340,0.0001280363430851139,0.00012225265818415209,5.783686083304928e-06,1.25,1.25,1.25,0.0,0.0,0.0
341,0.00012895880136056803,0.0001220857913722284,6.8730106704606445e-06,1.25,1.25,1.25,0.0,0.0,0.0
342,0.00012734144438582008,0.00012195613562653307,5.385308736549632e-06,1.25,1.25,1.25,0.0,0.0,0.0
343,0.00012662519729929046,0.00012204480663058348,4.580390179853566e-06,1.25,1.25,1.25,0.0,0.0,0.0
344,0.0001262272140593268,0.00012207959553052207,4.1476193814560245e-06,1.25,1.25,1.25,0.0,0.0,0.0
345,0.0001277421812119428,0.00012211865359859075,5.623529909826175e-06,1.25,1.25,1.25,0.0,0.0,0.0
346,0.00012932873578392902,0.00012257223716005683,6.756499624316348e-06,1.25,1.25,1.25,0.0,0.0,0.0
347,0.00013155639753676952,0.00012301561218919232,8.540785188415612e-06,1.25,1.25,1.25,0.0,0.0,0.0
348,0.00013613645496661774,0.00012257413545739836,1.3562321464632987e-05,1.25,1.25,1.25,0.0,0.0,0.0
349,0.00014301124756457284,0.00012301383467274717,1.9997413983219303e-05,1.25,1.25,1.25,0.0,0.0,0.0
350,0.00014771936257602648,0.00012281084127607755,2.4908521982069943e-05,1.25,1.25,1.25,0.0,0.0,0.0
351,0.0001343165713478811,0.0001221164518938167,1.2200119772387553e-05,1.25,1.25,1.25,0.0,0.0,0.0
352,0.0001334385531663429,0.00012208130974613595,1.135724398864113e-05,1.25,1.25,1.25,0.0,0.0,0.0
353,0.00012807786624762229,0.00012189759872853756,6.18026813299366e-06,1.25,1.25,1.25,0.0,0.0,0.0
354,0.00012748094886774197,0.00012202079087728635,5.460157899506157e-06,1.25,1.25,1.25,0.0,0.0,0.0
355,0.00012761191464960575,0.00012243014898558613,5.181765311590425e-06,1.25,1.25,1.25,0.0,0.0,0.0
356,0.00012901292138849384,0.0001223771116201533,6.635809518229507e-06,1.25,1.25,1.25,0.0,0.0,0.0
357,0.00013248874747660012,0.00012221533252159132,1.0273415205119818e-05,1.25,1.25,1.25,0.0,0.0,0.0
358,0.0001330080325715244,0.0001221244274347555,1.0883604545597336e-05,1.25,1.25,1.25,0.0,0.0,0.0
359,0.00013226630762801505,0.00012199341799714602,1.0272890722262674e-05,1.25,1.25,1.25,0.0,0.0,0.0
360,0.0001317689922871068,0.00012254556968400722,9.223421511705964e-06,1.25,1.25,1.25,0.0,0.0,0.0
361,0.00013269439659779891,0.00012197703399579041,1.0717364102674764e-05,1.25,1.25,1.25,0.0,0.0,0.0
362,0.00013209759345045313,0.0001218586116010556,1.0238982167720678e-05,1.25,1.25,1.25,0.0,0.0,0.0
363,0.00012942167013534344,0.00012179941113572567,7.6222589086683e-06,1.25,1.25,1.25,0.0,0.0,0.0
364,0.0001285116137296427,0.00012169798428658396,6.813630920987634e-06,1.25,1.25,1.25,0.0,0.0,0.0
365,0.0001297795977734495,0.00012226610342622735,7.513493710575858e-06,1.25,1.25,1.25,0.0,0.0,0.0
366,0.00012774652641382999,0.00012181775309727527,5.928773884988914e-06,1.25,1.25,1.25,0.0,0.0,0.0
367,0.00013050767593085765,0.00012235563481226562,8.152040390996262e-06,1.25,1.25,1.25,0.0,0.0,0.0
368,0.00013387321669142694,0.00012214601556479466,1.172720048998599e-05,1.25,1.25,1.25,0.0,0.0,0.0
369,0.00012937029168824665,0.00012197721225675196,7.393080659312546e-06,1.25,1.25,1.25,0.0,0.0,0.0
370,0.00012729985246551223,0.00012149777539889328,5.802077657790505e-06,1.25,1.25,1.25,0.0,0.0,0.0
371,0.00012674673707806504,0.00012171562302683014,5.031115233578021e-06,1.25,1.25,1.25,0.0,0.0,0.0
372,0.00012760186218656598,0.00012142098275944591,6.180879677231133e-06,1.25,1.25,1.25,0.0,0.0,0.0
373,0.00012876172331743874,0.00012129792958148755,7.46379221254756e-06,1.25,1.25,1.25,0.0,0.0,0.0
374,0.00012654692145588342,0.00012148463792982511,5.062283946699608e-06,1.25,1.25,1.25,0.0,0.0,0.0
375,0.0001254429531400092,0.00012148731329943984,3.955638942443329e-06,1.25,1.25,1.25,0.0,0.0,0.0
376,0.00012416112876962871,0.00012152853159932419,2.632597613683174e-06,1.25,1.25,1.25,0.0,0.0,0.0
377,0.00012369991636660416,0.0001212193939863937,2.4805218686196897e-06,1.25,1.25,1.25,0.0,0.0,0.0
378,0.00012428573900251648,0.00012181042693555355,2.4753121579124127e-06,1.25,1.25,1.25,0.0,0.0,0.0
379,0.00012495041301008314,0.00012183665785414632,3.113755485628644e-06,1.25,1.25,1.25,0.0,0.0,0.0
380,0.00012438154881238005,0.00012117938385927118,3.20216399813944e-06,1.25,1.25,1.25,0.0,0.0,0.0
381,0.00012438400299288332,0.00012136276200180873,3.0212414117158914e-06,1.25,1.25,1.25,0.0,0.0,0.0
382,0.00012519234223873354,0.00012141347397118807,3.7788675854244503e-06,1.25,1.25,1.25,0.0,0.0,0.0
383,0.00012572478844958824,0.00012137380181229674,4.350987865109346e-06,1.25,1.25,1.25,0.0,0.0,0.0
384,0.00012582123672473245,0.00012125459652452264,4.566640893699514e-06,1.25,1.25,1.25,0.0,0.0,0.0
385,0.00012593285500770435,0.00012108062146580778,4.852233155361319e-06,1.25,1.25,1.25,0.0,0.0,0.0
386,0.00012792496345355177,0.00012123940869059879,6.685555285912415e-06,1.25,1.25,1.25,0.0,0.0,0.0
387,0.00013306658511282876,0.00012175491829111707,1.1311666867186432e-05,1.25,1.25,1.25,0.0,0.0,0.0
388,0.00013151078237569891,0.00012186103376734536,9.649747858020418e-06,1.25,1.25,1.25,0.0,0.0,0.0
389,0.00013107720733387395,0.00012188537111796904,9.191835920319135e-06,1.25,1.25,1.25,0.0,0.0,0.0
390,0.000129712338821264,0.00012133872842241544,8.373608989131753e-06,1.25,1.25,1.25,0.0,0.0,0.0
391,0.00013220682521932758,0.00012153725001553539,1.0669576568034245e-05,1.25,1.25,1.25,0.0,0.0,0.0
392,0.00013474653533194215,0.0001221567395987222,1.2589795255735226e-05,1.25,1.25,1.25,0.0,0.0,0.0
393,0.000129081096383743,0.0001215250766108511,7.556019113508228e-06,1.25,1.25,1.25,0.0,0.0,0.0
394,0.00012614386432687751,0.00012084589725418482,5.297968039030821e-06,1.25,1.25,1.25,0.0,0.0,0.0
395,0.0001254381499165902,0.00012108100490877405,4.35714457580616e-06,1.25,1.25,1.25,0.0,0.0,0.0
396,0.00012478994758566842,0.000121034357289318,3.7555902963504197e-06,1.25,1.25,1.25,0.0,0.0,0.0
397,0.00012435552998795173,0.00012115187309973408,3.2036575021265888e-06,1.25,1.25,1.25,0.0,0.0,0.0
398,0.00012370303265925032,0.00012105318346584681,2.649850205216353e-06,1.25,1.25,1.25,0.0,0.0,0.0
399,0.0001233959905221127,0.00012082301946065854,2.572971095560206e-06,1.25,1.25,1.25,0.0,0.0,0.0
400,0.0001238774806552101,0.00012083682922821026,3.040650972252479e-06,1.25,1.25,1.25,0.0,0.0,0.0
401,0.0001257431256817654,0.00012116045836592093,4.582667781960481e-06,1.25,1.25,1.25,0.0,0.0,0.0
402,0.00012550254905363545,0.00012118236736569088,4.32018121045985e-06,1.25,1.25,1.25,0.0,0.0,0.0
403,0.0001264299120521173,0.00012119787133997306,5.232040405189764e-06,1.25,1.25,1.25,0.0,0.0,0.0
404,0.0001294400790357031,0.00012133530581195373,8.104774929051928e-06,1.25,1.25,1.25,0.0,0.0,0.0
405,0.0001303461853240151,0.00012134511380281764,9.001071839520592e-06,1.25,1.25,1.25,0.0,0.0,0.0
406,0.0001278132971492596,0.00012106689246138558,6.7464063477018495e-06,1.25,1.25,1.25,0.0,0.0,0.0
407,0.00012567199883051217,0.0001206031101901317,5.068887173820258e-06,1.25,1.25,1.25,0.0,0.0,0.0
408,0.00012444974054233172,0.00012050730620103423,3.942432977055433e-06,1.25,1.25,1.25,0.0,0.0,0.0
409,0.00012416535246302375,0.00012079484440619126,3.3705058172017742e-06,1.25,1.25,1.25,0.0,0.0,0.0
410,0.00012352045669103973,0.00012081147142453119,2.7089847776551325e-06,1.25,1.25,1.25,0.0,0.0,0.0
411,0.00012347061128821225,0.00012077500505256467,2.6956069177686003e-06,1.25,1.25,1.25,0.0,0.0,0.0
412,0.00012416721801855601,0.00012117138430767227,2.9958351774439505e-06,1.25,1.25,1.25,0.0,0.0,0.0
413,0.00012479345314204694,0.00012084967238479294,3.943780643567152e-06,1.25,1.25,1.25,0.0,0.0,0.0
414,0.0001275719903787831,0.00012091375429008621,6.658236043222132e-06,1.25,1.25,1.25,0.0,0.0,0.0
415,0.000125298954299069,0.00012050016921421048,4.798785926141136e-06,1.25,1.25,1.25,0.0,0.0,0.0
416,0.00012532950058812274,0.00012054032522428315,4.789175318364869e-06,1.25,1.25,1.25,0.0,0.0,0.0
417,0.00012395350640872493,0.00012077990468242205,3.1736007031213376e-06,1.25,1.25,1.25,0.0,0.0,0.0
418,0.00012431724317139015,0.00012093793775420636,3.3793054740272056e-06,1.25,1.25,1.25,0.0,0.0,0.0
419,0.00012425151144270785,0.00012058418033120689,3.667330224743637e-06,1.25,1.25,1.25,0.0,0.0,0.0
420,0.00012547896949399728,0.0001206324523082003,4.846516640100163e-06,1.25,1.25,1.25,0.0,0.0,0.0
421,0.00012783158163074405,0.00012114387354813516,6.687709310426726e-06,1.25,1.25,1.25,0.0,0.0,0.0
422,0.00013779079527012072,0.000121202153241029,1.658864262026327e-05,1.25,1.25,1.25,0.0,0.0,0.0
423,0.00013582563915406353,0.00012110936804674566,1.4716272426085198e-05,1.25,1.25,1.25,0.0,0.0,0.0
424,0.0001333327447355259,0.0001207856028486276,1.2547143205665634e-05,1.25,1.25,1.25,0.0,0.0,0.0
425,0.00012672468656091951,0.00012090376949345228,5.820917340315645e-06,1.25,1.25,1.25,0.0,0.0,0.0
426,0.0001260425357031636,0.00012053231839672662,5.5102174655985435e-06,1.25,1.25,1.25,0.0,0.0,0.0
427,0.0001238526645465754,0.00012023742383462376,3.615238813381438e-06,1.25,1.25,1.25,0.0,0.0,0.0
428,0.0001244926588697126,0.00012076867133146152,3.723989414083917e-06,1.25,1.25,1.25,0.0,0.0,0.0
429,0.00012557036825455725,0.00012098812403564807,4.582245753681491e-06,1.25,1.25,1.25,0.0,0.0,0.0
430,0.00012697067977569533,0.00012102946857339703,5.941212384641403e-06,1.25,1.25,1.25,0.0,0.0,0.0
431,0.00013084513921057805,0.00012211697357997764,8.728166358196177e-06,1.25,1.25,1.25,0.0,0.0,0.0
432,0.00013932636502431706,0.00012130354443797841,1.8022821450358606e-05,1.25,1.25,1.25,0.0,0.0,0.0
433,0.00013336021365830674,0.00012066968592989724,1.2690530002146261e-05,1.25,1.25,1.25,0.0,0.0,0.0
434,0.0001298496630624868,0.00012061394663760438,9.235717584488157e-06,1.25,1.25,1.25,0.0,0.0,0.0
435,0.00013279142149258405,0.00012066564631822985,1.2125776629545726e-05,1.25,1.25,1.25,0.0,0.0,0.0
436,0.00012755013376590795,0.00012049304859829135,7.057086600070761e-06,1.25,1.25,1.25,0.0,0.0,0.0
437,0.00012592971834237687,0.00012030291654809843,5.626801021207939e-06,1.25,1.25,1.25,0.0,0.0,0.0
438,0.000125165814824868,0.0001201868650241522,4.978951744760707e-06,1.25,1.25,1.25,0.0,0.0,0.0
439,0.00012274146647541783,0.00011998824556940235,2.7532203603186643e-06,1.25,1.25,1.25,0.0,0.0,0.0
440,0.0001230676756676985,0.00012032651829940733,2.7411579594627254e-06,1.25,1.25,1.25,0.0,0.0,0.0
441,0.00012286414676054846,0.00012038417262374423,2.4799740003800252e-06,1.25,1.25,1.25,0.0,0.0,0.0
442,0.00012314927516854368,0.00012006833858322353,3.080938017774315e-06,1.25,1.25,1.25,0.0,0.0,0.0
443,0.0001229805468028644,0.00012013056330033578,2.8499842869678103e-06,1.25,1.25,1.25,0.0,0.0,0.0
444,0.0001223363389726728,0.000119937405543169,2.398933906988532e-06,1.25,1.25,1.25,0.0,0.0,0.0
445,0.0001228848755999934,0.00012025432952214032,2.6305457254238716e-06,1.25,1.25,1.25,0.0,0.0,0.0
446,0.00012231113578309305,0.00012008864796371199,2.2224876033760665e-06,1.25,1.25,1.25,0.0,0.0,0.0
447,0.00012166243759565986,0.00011976307287113741,1.899364508517465e-06,1.25,1.25,1.25,0.0,0.0,0.0
448,0.00012170507689006627,0.00011988238038611599,1.8226971860713093e-06,1.25,1.25,1.25,0.0,0.0,0.0
449,0.00012198079093650449,0.0001199775801069336,2.0032109773637787e-06,1.25,1.25,1.25,0.0,0.0,0.0
450,0.00012284989497857168,0.00012038727654726245,2.4626185677334433e-06,1.25,1.25,1.25,0.0,0.0,0.0
451,0.00012283650539757218,0.00012003014744550455,2.80635738363344e-06,1.25,1.25,1.25,0.0,0.0,0.0
452,0.00012469554712879471,0.00012029070785501972,4.404839205562894e-06,1.25,1.25,1.25,0.0,0.0,0.0
453,0.00012629749326151796,0.00012048405696987174,5.813435950585699e-06,1.25,1.25,1.25,0.0,0.0,0.0
454,0.0001256900330190547,0.00011999431117146742,5.6957206084007336e-06,1.25,1.25,1.25,0.0,0.0,0.0
455,0.00012367748786346056,0.00012001679751847406,3.6606913681680454e-06,1.25,1.25,1.25,0.0,0.0,0.0
456,0.00012343160051386803,0.00012005495991616045,3.376640790975216e-06,1.25,1.25,1.25,0.0,0.0,0.0
457,0.00012278721187612972,0.00011964238401560579,3.1448280083168355e-06,1.25,1.25,1.25,0.0,0.0,0.0
458,0.00012523270343081094,0.00012030325779051054,4.929446515689051e-06,1.25,1.25,1.25,0.0,0.0,0.0
459,0.00012686036207014694,0.0001203759791678749,6.484383197857823e-06,1.25,1.25,1.25,0.0,0.0,0.0
460,0.00012492059795476962,0.00012059000655426644,4.330592776113917e-06,1.25,1.25,1.25,0.0,0.0,0.0
461,0.00012378680876281578,0.00012001450086245314,3.7723088098573498e-06,1.25,1.25,1.25,0.0,0.0,0.0
462,0.00012359302854747511,0.00011978317670582327,3.8098509435258166e-06,1.25,1.25,1.25,0.0,0.0,0.0
463,0.00012283334363019093,0.00011976607056567446,3.0672740763293406e-06,1.25,1.25,1.25,0.0,0.0,0.0
464,0.00012234255445946473,0.00011960029223700985,2.7422615630712245e-06,1.25,1.25,1.25,0.0,0.0,0.0
465,0.00012267213278391865,0.00012001272043562494,2.6594109272082276e-06,1.25,1.25,1.25,0.0,0.0,0.0
466,0.00012335703322605696,0.00012003538868157193,3.321644112475042e-06,1.25,1.25,1.25,0.0,0.0,0.0
467,0.000123971782886656,0.0001197902030980913,4.181578890438686e-06,1.25,1.25,1.25,0.0,0.0,0.0
468,0.00012554072309285403,0.00012022192931908649,5.318792409525485e-06,1.25,1.25,1.25,0.0,0.0,0.0
469,0.00012628496733668726,0.00012045132898492738,5.833640898345038e-06,1.25,1.25,1.25,0.0,0.0,0.0
470,0.00012932632744195872,0.00012027675766148604,9.049568939190067e-06,1.25,1.25,1.25,0.0,0.0,0.0
471,0.00013234932921477594,0.00012055519837304019,1.1794130955422588e-05,1.25,1.25,1.25,0.0,0.0,0.0
472,0.00012853447478846646,0.0001200190465169726,8.515429658473295e-06,1.25,1.25,1.25,0.0,0.0,0.0
473,0.00012721311941277236,0.00012009478741674684,7.118331609490269e-06,1.25,1.25,1.25,0.0,0.0,0.0
474,0.00013020757323829458,0.00012011057769996114,1.0096994856212405e-05,1.25,1.25,1.25,0.0,0.0,0.0
475,0.00012651858050958254,0.00012007493787677959,6.443641473197203e-06,1.25,1.25,1.25,0.0,0.0,0.0
476,0.0001268963773327414,0.00011994082378805616,6.955553362786304e-06,1.25,1.25,1.25,0.0,0.0,0.0
477,0.0001299489329539938,0.00011993035477644298,1.0018579723691801e-05,1.25,1.25,1.25,0.0,0.0,0.0
478,0.00012349453318165614,0.0001196007513499353,3.893781968145049e-06,1.25,1.25,1.25,0.0,0.0,0.0
479,0.00012244985591678415,0.00011964509976678528,2.8047549790244374e-06,1.25,1.25,1.25,0.0,0.0,0.0
480,0.00012159191646787804,0.0001194947511976352,2.097166725434363e-06,1.25,1.25,1.25,0.0,0.0,0.0
481,0.00012136640252720099,0.00011937180170207284,1.9946011320826075e-06,1.25,1.25,1.25,0.0,0.0,0.0
482,0.00012179384902992752,0.00011963855213252828,2.1552959196924347e-06,1.25,1.25,1.25,0.0,0.0,0.0
483,0.00012256160989636554,0.00011953169378102757,3.0299161153379828e-06,1.25,1.25,1.25,0.0,0.0,0.0
484,0.00012429342277755495,0.00011981256648141425,4.480854693156289e-06,1.25,1.25,1.25,0.0,0.0,0.0
