  step   5468/100000 | loss=2.9887 | rl=1.2953 | vl=0.3954 | behavior=6.4824 | curv_reg=0.293020 | codes=255/256/256/256 | c=0.074/0.067/0.067 | ips_g=83.7 ips/rk=20.9 | elapsed=65.3s | eta=1129.7s
  step   5908/100000 | loss=2.9324 | rl=1.2668 | vl=0.3712 | behavior=6.4637 | curv_reg=0.329543 | codes=256/253/253/256 | c=0.069/0.068/0.068 | ips_g=83.9 ips/rk=21.0 | elapsed=70.4s | eta=1121.1s
  step   6336/100000 | loss=2.9632 | rl=1.2742 | vl=0.3948 | behavior=6.4627 | curv_reg=0.333062 | codes=253/255/255/256 | c=0.070/0.070/0.070 | ips_g=84.0 ips/rk=21.0 | elapsed=75.4s | eta=1114.7s
  step   6748/100000 | loss=2.9764 | rl=1.3008 | vl=0.3756 | behavior=6.4917 | curv_reg=0.333062 | codes=256/253/254/256 | c=0.072/0.072/0.072 | ips_g=83.9 ips/rk=21.0 | elapsed=80.4s | eta=1111.6s
  step   7168/100000 | loss=2.9290 | rl=1.2558 | vl=0.3903 | behavior=6.4059 | curv_reg=0.333062 | codes=254/255/255/256 | c=0.073/0.073/0.073 | ips_g=83.9 ips/rk=21.0 | elapsed=85.5s | eta=1107.1s
  step   7592/100000 | loss=2.9118 | rl=1.2682 | vl=0.3554 | behavior=6.4324 | curv_reg=0.333062 | codes=255/256/255/256 | c=0.075/0.075/0.075 | ips_g=83.9 ips/rk=21.0 | elapsed=90.5s | eta=1101.6s
  step   8012/100000 | loss=2.9172 | rl=1.2617 | vl=0.3863 | behavior=6.3373 | curv_reg=0.333062 | codes=254/255/256/256 | c=0.076/0.076/0.076 | ips_g=83.9 ips/rk=21.0 | elapsed=95.5s | eta=1096.8s
  step   8428/100000 | loss=3.0017 | rl=1.3140 | vl=0.3979 | behavior=6.4405 | curv_reg=0.333062 | codes=256/254/255/256 | c=0.078/0.078/0.078 | ips_g=83.8 ips/rk=20.9 | elapsed=100.6s | eta=1092.8s
  step   8852/100000 | loss=2.9396 | rl=1.2888 | vl=0.3799 | behavior=6.3460 | curv_reg=0.333062 | codes=255/255/255/256 | c=0.080/0.080/0.080 | ips_g=83.8 ips/rk=21.0 | elapsed=105.6s | eta=1087.4s
  step   9264/100000 | loss=2.9731 | rl=1.2779 | vl=0.3876 | behavior=6.5300 | curv_reg=0.333062 | codes=256/256/256/256 | c=0.081/0.081/0.081 | ips_g=83.7 ips/rk=20.9 | elapsed=110.6s | eta=1083.5s
  step   9684/100000 | loss=2.9951 | rl=1.2652 | vl=0.4061 | behavior=6.6109 | curv_reg=0.333062 | codes=255/256/256/256 | c=0.083/0.083/0.083 | ips_g=83.7 ips/rk=20.9 | elapsed=115.6s | eta=1078.6s
[Step12] saved /home/wlia0047/ar57/wenyu/GeneRec/results/stage2_RQ-VAE/curvature_RQ-VAE_iter25/out/rqvae/instruments/rqvae_best.pth (step=10000)
  [SID save step=10000] wrote raw 3-token SIDs /home/wlia0047/ar57/wenyu/GeneRec/results/stage2_RQ-VAE/curvature_RQ-VAE_iter25/out/rqvae/instruments/sids_raw.npy: shape=(24587, 3)
  [SID metrics step=10000] hitrate@50=0.9965 full_gini=0.0608 per_layer=[0.1972/0.1901/0.1911] unique=23025/24587 l01_pairs=14697 H_l1_given_l0=5.5916
  step  10004/100000 | loss=2.9183 | rl=1.2784 | vl=0.3547 | behavior=6.4178 | curv_reg=0.333062 | codes=255/256/254/256 | c=0.085/0.085/0.085 | ips_g=76.1 ips/rk=19.0 | elapsed=131.4s | eta=1181.9s
  step  10424/100000 | loss=2.9744 | rl=1.2778 | vl=0.4020 | behavior=6.4649 | curv_reg=0.333062 | codes=256/254/254/256 | c=0.086/0.086/0.086 | ips_g=76.4 ips/rk=19.1 | elapsed=136.4s | eta=1172.2s
