step,theta_min,theta_max,theta_mean,c_min,c_max,c_mean,c_std,mu_d,boundary_hits,theta_grad_norm,theta_grad_finite,anchor_loss
125,0.054672952741384506,0.056565023958683014,0.056007105857133865,1.0136648416519165,1.0141375064849854,1.0139981508255005,9.233246964868158e-05,0.18305599689483643,0,3.5885791994632502e-06,True,1.131452265212829e-08
130,0.05402529239654541,0.05648677423596382,0.05600936710834503,1.013503074645996,1.014117956161499,1.0139987468719482,0.00010636651131790131,0.19167502224445343,0,5.071834503284887e-06,True,1.3921853891929459e-08
135,0.054215870797634125,0.05641322210431099,0.055979080498218536,1.0135507583618164,1.0140995979309082,1.013991117477417,0.00010733648377936333,0.20071418583393097,0,3.8052835785274632e-06,True,1.5005003461965316e-08
140,0.05444665253162384,0.05662490054965019,0.05598321929574013,1.0136083364486694,1.0141525268554688,1.0139920711517334,9.457628766540438e-05,0.21112215518951416,0,5.798515915642901e-06,True,1.2406567329037443e-08
145,0.053679950535297394,0.05644344538450241,0.05591970682144165,1.0134167671203613,1.01410710811615,1.0139763355255127,0.00012655544560402632,0.21474236249923706,0,4.850618981321907e-06,True,2.1364286340030958e-08
150,0.05399683490395546,0.05656769871711731,0.05586221069097519,1.013495922088623,1.0141382217407227,1.0139620304107666,0.00013691509957425296,0.2248625010251999,0,4.992983849061646e-06,True,2.637801088667402e-08
155,0.0543365404009819,0.056603364646434784,0.055819325149059296,1.0135807991027832,1.0141470432281494,1.013951301574707,0.00013870101247448474,0.22601543366909027,0,5.038725271496553e-06,True,2.8906026017239128e-08
160,0.053319286555051804,0.056621383875608444,0.05568252131342888,1.013326644897461,1.0141515731811523,1.0139169692993164,0.00018729919975157827,0.24274680018424988,0,7.005546832631479e-06,True,5.212592313341702e-08
165,0.052374597638845444,0.05671832710504532,0.05559476464986801,1.0130906105041504,1.0141757726669312,1.0138951539993286,0.00022276878007687628,0.25264471769332886,0,8.466939435949306e-06,True,7.240785748763301e-08
170,0.053433775901794434,0.05658160150051117,0.055625781416893005,1.0133552551269531,1.01414155960083,1.0139027833938599,0.00019772832456510514,0.26018524169921875,0,9.94490994667494e-06,True,5.996883345460446e-08
175,0.05166289582848549,0.056583959609270096,0.055413391441106796,1.0129128694534302,1.0141422748565674,1.0138498544692993,0.0002681418845895678,0.2564657926559448,0,9.610933358968182e-06,True,1.09860010866214e-07
180,0.05175909027457237,0.05656246468424797,0.05531608313322067,1.0129368305206299,1.014136791229248,1.013825535774231,0.0002792191517073661,0.27557888627052307,0,8.507622238161631e-06,True,1.259487021343375e-07
185,0.05197545140981674,0.05716727674007416,0.05526728928089142,1.012990951538086,1.0142879486083984,1.0138132572174072,0.0002989299246110022,0.2767210602760315,0,1.2420849561075438e-05,True,1.4244993451484333e-07
190,0.05230190232396126,0.0569443479180336,0.05531301349401474,1.0130724906921387,1.0142322778701782,1.013824701309204,0.0002604159526526928,0.29152077436447144,0,1.1237155732997147e-05,True,1.1656332077336629e-07
195,0.05119844526052475,0.0565149150788784,0.05504912883043289,1.0127968788146973,1.0141249895095825,1.013758897781372,0.00031426906934939325,0.291980504989624,0,1.045694435327154e-05,True,1.7999465740103915e-07
200,0.051241565495729446,0.05681121349334717,0.05479588732123375,1.0128076076507568,1.0141990184783936,1.013695478439331,0.0003582446079235524,0.3027268648147583,0,1.1095519168871237e-05,True,2.487259962435928e-07
205,0.051602162420749664,0.05673157051205635,0.05494647100567818,1.0128977298736572,1.014178991317749,1.013733148574829,0.00031294647487811744,0.30253446102142334,0,1.4954103692798628e-05,True,1.946314540646199e-07
210,0.05087435245513916,0.056620270013809204,0.0547051727771759,1.0127158164978027,1.0141513347625732,1.0136728286743164,0.0003518722951412201,0.3149838447570801,0,1.182245104857227e-05,True,2.6074860670632916e-07
215,0.04881313815712929,0.05688771232962608,0.054672181606292725,1.0122008323669434,1.0142180919647217,1.013664722442627,0.0004019802436232567,0.32251888513565063,0,1.547023882335631e-05,True,3.032034783245763e-07
220,0.05014409124851227,0.05706526339054108,0.054755717515945435,1.01253342628479,1.0142624378204346,1.0136854648590088,0.00037294195499271154,0.32364335656166077,0,1.8312827106692727e-05,True,2.6615774117999536e-07
225,0.049648527055978775,0.056294865906238556,0.0543171688914299,1.0124095678329468,1.0140700340270996,1.0135759115219116,0.00042273601866327226,0.33490926027297974,0,1.7091888463024183e-05,True,3.946613844618696e-07
230,0.05094341188669205,0.05633127689361572,0.05439255014061928,1.0127331018447876,1.0140790939331055,1.0135947465896606,0.00037328392500057817,0.3358536958694458,0,1.661229546842577e-05,True,3.3965079637710005e-07
235,0.049183186143636703,0.05651561915874481,0.05415674299001694,1.0122933387756348,1.014125108718872,1.0135358572006226,0.0004865372902713716,0.339958131313324,0,1.563489239782908e-05,True,4.892556830782269e-07
240,0.05075504258275032,0.056303318589925766,0.054184939712285995,1.012686014175415,1.0140721797943115,1.013542890548706,0.00041245497413910925,0.3537023067474365,0,1.873143106739634e-05,True,4.1827507857306045e-07
245,0.04559312388300896,0.0562419518828392,0.05391789227724075,1.0113962888717651,1.0140568017959595,1.0134761333465576,0.0005471218028105795,0.354927659034729,0,1.6385376056646157e-05,True,6.132522685220465e-07
250,0.04906219244003296,0.056416090577840805,0.05395472049713135,1.0122630596160889,1.0141003131866455,1.0134854316711426,0.00040657943463884294,0.36234793066978455,0,1.9821783840956063e-05,True,4.7424367721760063e-07
255,0.047362081706523895,0.05664106085896492,0.053593721240758896,1.0118383169174194,1.014156460762024,1.0133951902389526,0.0005327118560671806,0.36459362506866455,0,1.8481087958192194e-05,True,6.958950962143717e-07
260,0.04919266328215599,0.0573158822953701,0.053941141813993454,1.0122957229614258,1.0143251419067383,1.0134819746017456,0.000480686838272959,0.37051016092300415,0,2.037252353947645e-05,True,5.410771564129391e-07
265,0.048572711646556854,0.05639379099011421,0.05355508625507355,1.0121407508850098,1.0140947103500366,1.013385534286499,0.0004972087335772812,0.37008237838745117,0,1.807680793518186e-05,True,6.73315980748157e-07
270,0.04818101227283478,0.05639680474996567,0.05326185002923012,1.0120429992675781,1.0140955448150635,1.0133123397827148,0.0005585241597145796,0.37708353996276855,0,2.1283875805839376e-05,True,8.361766390407865e-07
275,0.04683821275830269,0.05644248053431511,0.053303975611925125,1.0117074251174927,1.0141068696975708,1.0133228302001953,0.0005697166780009866,0.3783816695213318,0,1.978891013229316e-05,True,8.33206286188215e-07
280,0.04746885225176811,0.05621808022260666,0.053476013243198395,1.0118649005889893,1.0140507221221924,1.0133657455444336,0.0005432076868601143,0.3813515603542328,0,2.6705193588054816e-05,True,7.45381839806214e-07
285,0.04481744021177292,0.0567854680120945,0.05308527499437332,1.0112025737762451,1.0141925811767578,1.013268232345581,0.0006356408703140914,0.3880588412284851,0,2.7906153986463666e-05,True,9.904031230689725e-07
290,0.04378717765212059,0.05623522773385048,0.052931398153305054,1.0109450817108154,1.0140550136566162,1.0132297277450562,0.0006440325523726642,0.38947761058807373,0,2.3844134202360525e-05,True,1.0611261131998617e-06
295,0.04752456769347191,0.05622883886098862,0.052933476865291595,1.0118789672851562,1.0140535831451416,1.013230323791504,0.0005732044810429215,0.3883441686630249,0,2.1899949576139133e-05,True,9.773660849532462e-07
300,0.04702093079686165,0.056560274213552475,0.052998051047325134,1.0117530822753906,1.0141363143920898,1.0132462978363037,0.0006053572869859636,0.39170390367507935,0,2.3805333828420348e-05,True,9.881304094960797e-07
305,0.04567667469382286,0.056222543120384216,0.052512235939502716,1.0114171504974365,1.014051914215088,1.013124942779541,0.0006643820670433342,0.4016599953174591,0,2.5367818889570678e-05,True,1.2657060324272607e-06
310,0.04768167436122894,0.056237004697322845,0.05269048362970352,1.0119181871414185,1.0140554904937744,1.013169527053833,0.0006622272776439786,0.40132206678390503,0,2.2568620481310952e-05,True,1.184120264952071e-06
315,0.04483800753951073,0.056263647973537445,0.052407752722501755,1.0112075805664062,1.0140621662139893,1.013098955154419,0.0006429062341339886,0.4025016129016876,0,2.1201952833642566e-05,True,1.286735482608492e-06
320,0.044788725674152374,0.05656895786523819,0.0524069219827652,1.0111953020095825,1.0141384601593018,1.0130987167358398,0.00069959438405931,0.40953755378723145,0,2.3090220368280228e-05,True,1.3601917316918843e-06
325,0.04481407254934311,0.056445229798555374,0.052397221326828,1.0112016201019287,1.014107584953308,1.0130963325500488,0.0006778360693715513,0.4149485230445862,0,2.5520257729381185e-05,True,1.3359428976400523e-06
330,0.04355788230895996,0.05621578171849251,0.052067652344703674,1.0108877420425415,1.0140502452850342,1.0130138397216797,0.0007049393025226891,0.41386497020721436,0,2.548849332466719e-05,True,1.5324721971410327e-06
335,0.046326421201229095,0.0562124066054821,0.052448153495788574,1.0115795135498047,1.0140494108200073,1.0131089687347412,0.0006650944706052542,0.41734760999679565,0,2.815191977074208e-05,True,1.2958937531948322e-06
340,0.04440529644489288,0.05688340216875076,0.05149737000465393,1.0110995769500732,1.0142170190811157,1.012871503829956,0.0008449422311969101,0.4166160225868225,0,3.086424804347066e-05,True,2.049809154414106e-06
345,0.04288283362984657,0.05669660121202469,0.052139244973659515,1.0107190608978271,1.0141704082489014,1.0130318403244019,0.000780505477450788,0.4196959137916565,0,2.96532238576893e-05,True,1.6045460142777301e-06
350,0.04355844110250473,0.05673703923821449,0.051668986678123474,1.010887861251831,1.0141804218292236,1.0129144191741943,0.0007757876883260906,0.41436296701431274,0,2.845622463386202e-05,True,1.8449097751727095e-06
355,0.04286843165755272,0.05639258772134781,0.05167195945978165,1.0107154846191406,1.014094352722168,1.0129151344299316,0.0008240056922659278,0.4235953688621521,0,2.9616585743634178e-05,True,1.917558165587252e-06
360,0.04243259131908417,0.05724341422319412,0.05163542926311493,1.0106065273284912,1.0143070220947266,1.0129059553146362,0.0008104115258902311,0.42941001057624817,0,3.121631228298319e-05,True,1.9167027858202346e-06
365,0.04265093430876732,0.056242041289806366,0.05136949568986893,1.0106611251831055,1.0140568017959595,1.012839436531067,0.0008578194538131356,0.431924432516098,0,3.455952516169969e-05,True,2.1457881302922033e-06
370,0.041407451033592224,0.05621451139450073,0.05145835876464844,1.0103504657745361,1.014050006866455,1.012861728668213,0.0008366100955754519,0.43499356508255005,0,3.073955960008695e-05,True,2.0592474356817547e-06
375,0.04446868970990181,0.05621148645877838,0.051380403339862823,1.011115312576294,1.0140491724014282,1.0128421783447266,0.0007492528529837728,0.4329688549041748,0,3.163107824483476e-05,True,1.9715034795808606e-06
380,0.04116367548704147,0.05622435733675957,0.05112879350781441,1.0102894306182861,1.014052391052246,1.0127794742584229,0.0008433712064288557,0.4435543119907379,0,3.797536739498849e-05,True,2.2681913378619356e-06
385,0.0415818952023983,0.05649150535464287,0.05109965056180954,1.0103939771652222,1.0141191482543945,1.0127720832824707,0.0009316235664300621,0.44304317235946655,0,3.754494624563409e-05,True,2.43730846705148e-06
390,0.042647093534469604,0.0562036894261837,0.05105360597372055,1.010660171508789,1.0140471458435059,1.0127606391906738,0.0008080467232502997,0.44151878356933594,0,3.560848388708525e-05,True,2.2590963908442063e-06
395,0.038099613040685654,0.05648664012551308,0.05094437301158905,1.0095237493515015,1.014117956161499,1.0127332210540771,0.0009128894307650626,0.4434734284877777,0,4.117242611993143e-05,True,2.502537199688959e-06
400,0.042068738490343094,0.05617447942495346,0.050831522792577744,1.0105156898498535,1.0140399932861328,1.0127052068710327,0.0008480979595333338,0.45522335171699524,0,4.888427336440868e-05,True,2.465964143993915e-06
405,0.04139849916100502,0.05617111176252365,0.0506461039185524,1.0103480815887451,1.0140390396118164,1.0126588344573975,0.0009435725514777005,0.45385974645614624,0,4.0855923826244434e-05,True,2.7545906959858257e-06
410,0.04188607633113861,0.05619581416249275,0.050589174032211304,1.010469913482666,1.014045238494873,1.0126445293426514,0.0008780680946074426,0.4509918689727783,0,3.84008373598182e-05,True,2.6786747184814885e-06
415,0.040977563709020615,0.056185003370046616,0.05058140307664871,1.0102429389953613,1.014042615890503,1.0126426219940186,0.0009037617710418999,0.45175206661224365,0,3.730852458049777e-05,True,2.728092340475996e-06
420,0.04137789085507393,0.05615003779530525,0.05045151710510254,1.010343074798584,1.0140337944030762,1.0126101970672607,0.0009494000114500523,0.46310511231422424,0,3.506353890978686e-05,True,2.8999047572142445e-06
425,0.04240936413407326,0.05618105083703995,0.050187673419713974,1.0106008052825928,1.0140416622161865,1.0125442743301392,0.0009072670945897698,0.4660114645957947,0,3.97118078206736e-05,True,3.01462250718032e-06
430,0.03914257884025574,0.056190911680459976,0.050120510160923004,1.009784460067749,1.0140440464019775,1.0125274658203125,0.0009817176032811403,0.45888596773147583,0,4.167721096495693e-05,True,3.199812454113271e-06
435,0.04107724875211716,0.056138768792152405,0.05043206736445427,1.0102678537368774,1.0140310525894165,1.0126053094863892,0.0008832519524730742,0.46638137102127075,0,4.044869518649086e-05,True,2.7971559575235005e-06
440,0.04037310183048248,0.056448571383953094,0.04980771243572235,1.0100919008255005,1.014108419418335,1.0124492645263672,0.0009349772008135915,0.46129071712493896,0,3.84706848199277e-05,True,3.3521741897857282e-06
445,0.040034085512161255,0.05613943561911583,0.049876198172569275,1.0100071430206299,1.014031171798706,1.0124664306640625,0.001042292919009924,0.4709222912788391,0,3.610809387071066e-05,True,3.5032694540859666e-06
450,0.03992955759167671,0.056419216096401215,0.04978037253022194,1.0099810361862183,1.0141010284423828,1.0124424695968628,0.000895210774615407,0.4652189016342163,0,3.667293632974839e-05,True,3.3039193567674374e-06
455,0.03704217076301575,0.05615346133708954,0.05003245919942856,1.0092594623565674,1.0140347480773926,1.0125055313110352,0.0010080566862598062,0.4694085121154785,0,4.6961815163539405e-05,True,3.316492438898422e-06
460,0.03691023960709572,0.056160081177949905,0.04937627539038658,1.0092265605926514,1.0140362977981567,1.0123414993286133,0.001089179771952331,0.47338587045669556,0,4.240869027300446e-05,True,4.002129116997821e-06
465,0.040078070014715195,0.05615133419632912,0.049498822540044785,1.0100181102752686,1.0140341520309448,1.0123721361160278,0.0009179795160889626,0.47485917806625366,0,4.14832929190957e-05,True,3.569646423784434e-06
470,0.03989401087164879,0.05646135285496712,0.04993649199604988,1.0099722146987915,1.0141115188598633,1.012481451034546,0.0010350501397624612,0.47840189933776855,0,4.0639640570751893e-05,True,3.442506567807868e-06
475,0.03963707014918327,0.05611709505319595,0.04918334260582924,1.0099079608917236,1.0140256881713867,1.0122933387756348,0.0009072212851606309,0.4753345847129822,0,4.5295231723459695e-05,True,3.815530362771824e-06
480,0.0371444970369339,0.0560646690428257,0.049376558512449265,1.0092849731445312,1.0140125751495361,1.0123416185379028,0.0010813697008416057,0.48060691356658936,0,4.443086794149043e-05,True,3.985847797594033e-06
485,0.03810450807213783,0.05600768327713013,0.04922176152467728,1.009524941444397,1.01399827003479,1.0123028755187988,0.0010339443106204271,0.4835592806339264,0,4.4298323279110765e-05,True,4.019945663458202e-06
490,0.03948258236050606,0.05604521185159683,0.049014613032341,1.0098693370819092,1.014007568359375,1.0122511386871338,0.0009502536267973483,0.48458153009414673,0,4.0074143778401514e-05,True,4.039193754579173e-06
495,0.03962639719247818,0.056075308471918106,0.04947391897439957,1.0099053382873535,1.0140151977539062,1.0123659372329712,0.0009696745546534657,0.48790937662124634,0,3.981118795783813e-05,True,3.6841188375547063e-06
500,0.035825423896312714,0.05596112459897995,0.04902249574661255,1.008955478668213,1.013986587524414,1.0122530460357666,0.0010945096146315336,0.480396568775177,0,3.636335377809513e-05,True,4.316898412071168e-06
505,0.03824136033654213,0.05591600760817528,0.04870279133319855,1.009559154510498,1.0139753818511963,1.0121731758117676,0.001032548607327044,0.49020668864250183,0,4.041182453942862e-05,True,4.476686626730952e-06
510,0.03839121758937836,0.057010769844055176,0.04877025634050369,1.009596586227417,1.0142488479614258,1.0121901035308838,0.0009888609638437629,0.49094659090042114,0,3.729313479953757e-05,True,4.330013325670734e-06
515,0.03743411973118782,0.0564030259847641,0.048780906945466995,1.0093574523925781,1.014096975326538,1.012192726135254,0.001143730478361249,0.4881092309951782,0,3.786028641234883e-05,True,4.638602604245534e-06
520,0.038246575742959976,0.056029707193374634,0.04860493540763855,1.009560465812683,1.0140037536621094,1.0121488571166992,0.0010513393208384514,0.4956364631652832,0,4.659271697221624e-05,True,4.6050649871176574e-06
525,0.03749687597155571,0.055898431688547134,0.04888564720749855,1.0093731880187988,1.013970971107483,1.012218952178955,0.001115104416385293,0.49528783559799194,0,4.973101296224581e-05,True,4.48185619461583e-06
530,0.03603893518447876,0.05570773407816887,0.048480842262506485,1.009008765220642,1.0139234066009521,1.0121177434921265,0.0010527222184464335,0.4989688992500305,0,4.451436009499764e-05,True,4.724384780274704e-06
535,0.03609921410679817,0.055654317140579224,0.048248011618852615,1.0090237855911255,1.0139100551605225,1.0120595693588257,0.0011156771797686815,0.5017982721328735,0,4.5829265309623654e-05,True,5.0791059038601816e-06
540,0.03934500366449356,0.05575919896364212,0.04862755537033081,1.0098350048065186,1.013936161994934,1.012154459953308,0.0010266678873449564,0.49803170561790466,0,3.8597076726628425e-05,True,4.534282197710127e-06
545,0.03677288442850113,0.05585086718201637,0.04852663353085518,1.0091922283172607,1.0139591693878174,1.0121291875839233,0.001038046320900321,0.5025050044059753,0,5.5944660459028646e-05,True,4.651613380701747e-06
550,0.034309256821870804,0.055850572884082794,0.048010941594839096,1.008576512336731,1.0139590501785278,1.012000322341919,0.0011509556788951159,0.5068953037261963,0,4.5592058637796184e-05,True,5.390708793129306e-06
555,0.0374395027756691,0.05569164827466011,0.04835331067442894,1.0093587636947632,1.0139193534851074,1.0120859146118164,0.001062913448549807,0.5022405982017517,0,4.4842664125576976e-05,True,4.866523340751883e-06
560,0.03653949871659279,0.05556892603635788,0.0485038086771965,1.0091338157653809,1.0138885974884033,1.0121235847473145,0.0010823929915204644,0.5096598863601685,0,4.991117584613449e-05,True,4.7635749069740996e-06
565,0.03290199860930443,0.05536444112658501,0.04792199283838272,1.0082247257232666,1.0138375759124756,1.0119781494140625,0.0011150581995025277,0.5065349340438843,0,4.341842206207251e-05,True,5.4019269555283245e-06
570,0.03391123190522194,0.05546708032488823,0.047912098467350006,1.008476972579956,1.013863205909729,1.011975646018982,0.0011624725302681327,0.5048887729644775,0,5.3263851989226356e-05,True,5.515880729944911e-06
575,0.03610414266586304,0.05644385516643524,0.0481417253613472,1.0090250968933105,1.0141072273254395,1.0120331048965454,0.0010407950030639768,0.5000165104866028,0,5.313081307925607e-05,True,5.027246515965089e-06
580,0.03764087334275246,0.055831097066402435,0.04789815843105316,1.0094091892242432,1.0139541625976562,1.011972188949585,0.001095366314984858,0.5169258117675781,0,5.588066467796693e-05,True,5.383431016525719e-06
585,0.036005645990371704,0.055356454104185104,0.04733186960220337,1.0090004205703735,1.0138355493545532,1.0118305683135986,0.0011472335318103433,0.5110326409339905,0,4.860458752983068e-05,True,6.091054729040479e-06
590,0.03275970369577408,0.05541833117604256,0.04776705801486969,1.0081892013549805,1.0138510465621948,1.011939525604248,0.0011610470246523619,0.5071117877960205,0,5.1212133220624857e-05,True,5.661193426931277e-06
595,0.03550390526652336,0.05535827577114105,0.0477658212184906,1.0088751316070557,1.0138360261917114,1.0119391679763794,0.0010399577440693974,0.5153992176055908,0,3.5064418693286776e-05,True,5.404986495705089e-06
600,0.03686823695898056,0.05502893775701523,0.047810811549425125,1.009216070175171,1.0137537717819214,1.0119502544403076,0.001056239358149469,0.5192446708679199,0,5.974740476176369e-05,True,5.3915609896648675e-06
605,0.03527730703353882,0.055177610367536545,0.04701058194041252,1.0088183879852295,1.0137908458709717,1.0117504596710205,0.0011856001801788807,0.5156058073043823,0,5.416450890883425e-05,True,6.531911822094116e-06
610,0.031772714108228683,0.05504753440618515,0.04748743027448654,1.0079424381256104,1.0137584209442139,1.0118695497512817,0.001111840596422553,0.5208418965339661,0,4.974386177261483e-05,True,5.8467294365982525e-06
615,0.032607823610305786,0.05530112609267235,0.047732822597026825,1.0081512928009033,1.0138218402862549,1.0119309425354004,0.0011496373917907476,0.5209393501281738,0,4.521396139377091e-05,True,5.671150120178936e-06
620,0.03681713342666626,0.05473843589425087,0.04723817855119705,1.0092031955718994,1.013681173324585,1.0118073225021362,0.0010981413070112467,0.518875777721405,0,5.615099773663344e-05,True,6.08649452260579e-06
625,0.03361041471362114,0.054807886481285095,0.0473250076174736,1.008401870727539,1.0136985778808594,1.0118290185928345,0.0010854358552023768,0.524315595626831,0,5.393703021823972e-05,True,5.965435775578953e-06
630,0.03359456732869148,0.05584859848022461,0.04707684740424156,1.0083978176116943,1.01395845413208,1.0117669105529785,0.0011612927773967385,0.5282410383224487,0,4.119384098115811e-05,True,6.402969120244961e-06
635,0.03123878315091133,0.0554841086268425,0.04714399576187134,1.007809042930603,1.0138674974441528,1.0117838382720947,0.0012575837317854166,0.5279973149299622,0,5.849576096879372e-05,True,6.5535241446923465e-06
640,0.03456888720393181,0.05456600338220596,0.04726157337427139,1.0086413621902466,1.0136380195617676,1.0118131637573242,0.0011788065312430263,0.5257267951965332,0,4.759623159531786e-05,True,6.238376954570413e-06
645,0.035513099282979965,0.05463011562824249,0.04713626205921173,1.0088772773742676,1.013654112815857,1.0117818117141724,0.0010722926817834377,0.5306102633476257,0,4.868565862817676e-05,True,6.1451296460290905e-06
650,0.037700675427913666,0.05484488978981972,0.0469294935464859,1.0094239711761475,1.0137078762054443,1.0117301940917969,0.0011007471475750208,0.5331152677536011,0,5.2846669257672e-05,True,6.436314379243413e-06
655,0.033860620111227036,0.053986404091119766,0.047039903700351715,1.0084643363952637,1.013493299484253,1.0117578506469727,0.0011447792639955878,0.5247306823730469,0,5.032988526338044e-05,True,6.4078903960762545e-06
660,0.030400259420275688,0.05496910959482193,0.04675741493701935,1.0075994729995728,1.0137388706207275,1.011687159538269,0.0011942292330786586,0.5345330238342285,0,5.238646452902085e-05,True,6.841371032351162e-06
665,0.03544501215219498,0.054460540413856506,0.04682094603776932,1.0088603496551514,1.0136117935180664,1.0117030143737793,0.0011292764684185386,0.5264262557029724,0,5.5335860530721595e-05,True,6.621841293963371e-06
670,0.03356846049427986,0.055185284465551376,0.047137822955846786,1.0083913803100586,1.0137927532196045,1.011782169342041,0.001149579300545156,0.5360755324363708,0,5.663200571812618e-05,True,6.309196578513365e-06
675,0.035628821700811386,0.054404933005571365,0.04649779200553894,1.0089062452316284,1.0135979652404785,1.0116223096847534,0.0011213086545467377,0.5316460728645325,0,4.58148373358588e-05,True,6.9819125201320276e-06
680,0.02803700417280197,0.05505455657839775,0.04663180559873581,1.0070087909698486,1.0137600898742676,1.0116558074951172,0.0012170058907940984,0.5327110886573792,0,5.8286505074354055e-05,True,7.040399395918939e-06
