step,layer_idx,shared,theta_min,theta_max,theta_mean,c_min,c_max,c_mean,c_std,mu_d,boundary_hits,theta_grad_norm,theta_grad_finite,anchor_loss
2525,2,False,0.2912600636482239,0.3000553250312805,0.29654258489608765,1.0723044872283936,1.074455976486206,1.0735969543457031,0.0003420290013309568,0.33725184202194214,0,1.4346524060718672e-05,True,2.6936369977192953e-05
2530,2,False,0.2907969057559967,0.2993161678314209,0.29642724990844727,1.0721912384033203,1.074275255203247,1.0735688209533691,0.00032379140611737967,0.3409310579299927,0,1.4918157343740959e-05,True,2.6280278689227998e-05
2535,2,False,0.29083579778671265,0.298789918422699,0.29630276560783386,1.0722007751464844,1.0741467475891113,1.0735384225845337,0.0003116750449407846,0.3419116735458374,0,1.4885436601113053e-05,True,3.0387018341571093e-05
2540,2,False,0.2908017635345459,0.2995932102203369,0.29639631509780884,1.0721924304962158,1.0743430852890015,1.073561191558838,0.0003378850524313748,0.33673810958862305,0,1.3805381159471047e-05,True,2.745253368630074e-05
2545,2,False,0.29090365767478943,0.29934826493263245,0.2964845895767212,1.072217345237732,1.0742831230163574,1.0735828876495361,0.00031832436798140407,0.33963754773139954,0,1.4147263836995244e-05,True,2.6419154892209917e-05
2550,2,False,0.2914668917655945,0.30002444982528687,0.29641127586364746,1.0723552703857422,1.0744484663009644,1.0735650062561035,0.00033412413904443383,0.3380134701728821,0,1.534450827631331e-05,True,2.7169016902917065e-05
2555,2,False,0.2933728098869324,0.29889771342277527,0.2964048981666565,1.0728216171264648,1.0741729736328125,1.0735633373260498,0.0002812544407788664,0.33696526288986206,0,1.6297466230417585e-05,True,2.850271630450152e-05
2560,2,False,0.2920016944408417,0.3005167841911316,0.2964487075805664,1.072486162185669,1.0745688676834106,1.0735740661621094,0.00035522927646525204,0.332038015127182,0,1.7511055608037295e-05,True,2.841927380359266e-05
2565,2,False,0.29286307096481323,0.29988551139831543,0.2964697480201721,1.0726969242095947,1.0744144916534424,1.0735793113708496,0.00027223501820117235,0.33417898416519165,0,1.450198942026991e-05,True,2.410916204098612e-05
2570,2,False,0.2927531898021698,0.2992274761199951,0.2964226305484772,1.0726699829101562,1.0742536783218384,1.0735677480697632,0.0003031280357390642,0.3346695899963379,0,1.3807007411322891e-05,True,2.9374350560829043e-05
2575,2,False,0.2931487560272217,0.299073725938797,0.2964251935482025,1.0727667808532715,1.0742161273956299,1.073568344116211,0.00031033274717628956,0.3331117630004883,0,1.2024078938883977e-05,True,2.695743751246482e-05
2580,2,False,0.2919985055923462,0.2995695173740387,0.29645782709121704,1.072485327720642,1.0743372440338135,1.0735763311386108,0.00033223838545382023,0.33834782242774963,0,1.5607892672468152e-05,True,2.6262712708557956e-05
2585,2,False,0.2919636070728302,0.3005591630935669,0.29633182287216187,1.072476863861084,1.0745792388916016,1.0735454559326172,0.00034292571945115924,0.3406185507774353,0,1.504174366577123e-05,True,2.964338091260288e-05
2590,2,False,0.29195961356163025,0.2994846701622009,0.29634690284729004,1.072475790977478,1.0743165016174316,1.0735491514205933,0.0003162361099384725,0.33553552627563477,0,1.588670558998476e-05,True,2.6902944227913395e-05
2595,2,False,0.29170671105384827,0.30011507868766785,0.2964465320110321,1.0724139213562012,1.0744707584381104,1.0735735893249512,0.00036706042010337114,0.3404262661933899,0,1.620931389883406e-05,True,2.7747804779210128e-05
2600,2,False,0.29235222935676575,0.29920119047164917,0.2964410185813904,1.0725719928741455,1.0742472410202026,1.0735721588134766,0.00029845655080862343,0.3458386957645416,0,1.4176704675633444e-05,True,2.7860649424837902e-05
2605,2,False,0.29142218828201294,0.30062922835350037,0.2963520586490631,1.0723443031311035,1.0745964050292969,1.0735504627227783,0.00034401690936647356,0.34312063455581665,0,1.5132259033528778e-05,True,2.7208174287807196e-05
2610,2,False,0.2925281226634979,0.29986634850502014,0.29640746116638184,1.0726149082183838,1.07440984249115,1.073564052581787,0.00030510444776155055,0.3416959047317505,0,1.4522146063528522e-05,True,2.6709592930274084e-05
2615,2,False,0.2906704545021057,0.2995705306529999,0.29637420177459717,1.072160243988037,1.0743374824523926,1.0735559463500977,0.0003585350641515106,0.33296579122543335,0,1.6109470575029933e-05,True,3.114476567134261e-05
2620,2,False,0.29133766889572144,0.299620658159256,0.29633501172065735,1.0723235607147217,1.0743497610092163,1.073546290397644,0.00033186140353791416,0.33501163125038147,0,1.4960274115666517e-05,True,2.5539828129694797e-05
2625,2,False,0.29207420349121094,0.3019936978816986,0.2963945269584656,1.0725038051605225,1.0749298334121704,1.0735609531402588,0.0003420615685172379,0.3407354950904846,0,1.6116404865943098e-05,True,2.8168189601274207e-05
2630,2,False,0.29247644543647766,0.30059128999710083,0.2964489459991455,1.0726022720336914,1.074587106704712,1.0735740661621094,0.00032460037618875504,0.3375229835510254,0,1.4102807457780319e-05,True,2.710704575292766e-05
2635,2,False,0.29269537329673767,0.2991938292980194,0.2963220477104187,1.0726559162139893,1.0742454528808594,1.0735430717468262,0.00029959832318127155,0.3470907509326935,0,1.547577672449338e-05,True,2.906924783019349e-05
2640,2,False,0.2911404073238373,0.29993730783462524,0.2962742745876312,1.0722752809524536,1.0744271278381348,1.0735313892364502,0.0003321352996863425,0.3378642797470093,0,1.5282118510227487e-05,True,2.7888414479093626e-05
2645,2,False,0.29119405150413513,0.30018919706344604,0.29645681381225586,1.0722885131835938,1.0744887590408325,1.0735760927200317,0.0002975780807901174,0.342460572719574,0,1.478138710817258e-05,True,2.5876388463075273e-05
2650,2,False,0.29163625836372375,0.29936859011650085,0.29637259244918823,1.0723966360092163,1.0742881298065186,1.0735554695129395,0.0003654510946944356,0.33838504552841187,0,1.5077266564939265e-05,True,2.961622885777615e-05
2655,2,False,0.2925276756286621,0.29870840907096863,0.2962716221809387,1.0726149082183838,1.0741267204284668,1.073530912399292,0.00029464863473549485,0.3392636179924011,0,1.4484276450107822e-05,True,2.6957284717354923e-05
2660,2,False,0.2928861975669861,0.30095821619033813,0.29635071754455566,1.0727025270462036,1.074676752090454,1.0735502243041992,0.0003373786457814276,0.3401623070240021,0,1.706620171341722e-05,True,2.910469083872158e-05
2665,2,False,0.29126986861228943,0.2995815575122833,0.29638588428497314,1.0723069906234741,1.0743402242660522,1.0735588073730469,0.00032086047576740384,0.33872300386428833,0,1.329633481197853e-05,True,2.8156215194030665e-05
2670,2,False,0.2919948697090149,0.29989245533943176,0.2962093949317932,1.0724844932556152,1.074416160583496,1.07351553440094,0.0003432926896493882,0.3424466848373413,0,1.5844047375388724e-05,True,2.968100488942582e-05
2675,2,False,0.29038363695144653,0.3003426790237427,0.2962832450866699,1.0720900297164917,1.074526309967041,1.0735336542129517,0.00034536400926299393,0.34324878454208374,0,1.5482001924858874e-05,True,2.7473399313748814e-05
2680,2,False,0.2915341258049011,0.29973194003105164,0.2964741289615631,1.0723717212677002,1.0743770599365234,1.0735803842544556,0.0003012780216522515,0.34581905603408813,0,1.5893644472268414e-05,True,2.7617124942480586e-05
2685,2,False,0.2915061116218567,0.2993832528591156,0.29626190662384033,1.0723648071289062,1.074291706085205,1.0735284090042114,0.00035615518572740257,0.34113872051239014,0,1.599544921074994e-05,True,3.147217648802325e-05
2690,2,False,0.28995373845100403,0.2986474931240082,0.29615724086761475,1.0719847679138184,1.0741119384765625,1.073502779006958,0.0003118332242593169,0.34043318033218384,0,1.7256045105624848e-05,True,2.7592994229053147e-05
2695,2,False,0.2915332317352295,0.3011138141155243,0.2963419556617737,1.072371482849121,1.0747147798538208,1.0735479593276978,0.0003717620566021651,0.33608895540237427,0,1.5508228326930203e-05,True,2.8701702831313014e-05
2700,2,False,0.2932806611061096,0.2993070185184479,0.2963261008262634,1.0727990865707397,1.0742731094360352,1.0735441446304321,0.000287537754047662,0.33501702547073364,0,1.3600006456933999e-05,True,3.064263364649378e-05
2705,2,False,0.2909884452819824,0.29970091581344604,0.29625019431114197,1.0722382068634033,1.0743694305419922,1.0735255479812622,0.00032536505023017526,0.3437737226486206,0,1.565379168954955e-05,True,2.7502594093675725e-05
2710,2,False,0.29205143451690674,0.29937824606895447,0.2961757481098175,1.0724983215332031,1.0742905139923096,1.073507308959961,0.00033187709050253034,0.3422855734825134,0,1.5241926229518585e-05,True,3.368522447999567e-05
2715,2,False,0.29130250215530396,0.300228476524353,0.29620158672332764,1.072314977645874,1.0744984149932861,1.0735136270523071,0.0003487698850221932,0.33940815925598145,0,1.6558301900735998e-05,True,2.6724912459030747e-05
2720,2,False,0.28950339555740356,0.29992690682411194,0.2963438034057617,1.0718746185302734,1.0744246244430542,1.073548436164856,0.0003297512885183096,0.34436166286468506,0,1.6654845290214726e-05,True,2.9364553483901545e-05
2725,2,False,0.2921414077281952,0.29902100563049316,0.2963348627090454,1.0725202560424805,1.0742032527923584,1.0735461711883545,0.00033020315458998084,0.3467053771018982,0,1.611086193098057e-05,True,2.940629201475531e-05
2730,2,False,0.2920604348182678,0.29926609992980957,0.2962155342102051,1.072500467300415,1.074263095855713,1.073517084121704,0.0003335744549985975,0.3444824814796448,0,1.522211152136912e-05,True,2.8897875381517224e-05
2735,2,False,0.2918558120727539,0.2994312345981598,0.2962232232093811,1.0724503993988037,1.0743035078048706,1.073518991470337,0.00032252215896733105,0.344489187002182,0,1.6542307044347133e-05,True,3.0000348488101736e-05
2740,2,False,0.2889336347579956,0.2999480664730072,0.29622983932495117,1.071735143661499,1.0744297504425049,1.0735206604003906,0.00038919661892578006,0.3490440845489502,0,1.7773359299361348e-05,True,2.9268167054397054e-05
2745,2,False,0.2894972860813141,0.2989290654659271,0.2961274981498718,1.0718730688095093,1.0741806030273438,1.0734955072402954,0.0003364597214385867,0.3460652232170105,0,1.6727398573813468e-05,True,3.255716001149267e-05
2750,2,False,0.2911241948604584,0.3007357716560364,0.296152800321579,1.0722713470458984,1.074622392654419,1.0735015869140625,0.00039328300044871867,0.34139975905418396,0,1.6983327988260568e-05,True,2.912149648182094e-05
2755,2,False,0.2919667959213257,0.29951900243759155,0.2963481545448303,1.0724775791168213,1.0743248462677002,1.073549509048462,0.0003296738432254642,0.34494495391845703,0,1.4281843512877513e-05,True,2.8857970391982235e-05
2760,2,False,0.2905368208885193,0.3000195026397705,0.29627788066864014,1.0721275806427002,1.0744472742080688,1.0735323429107666,0.0003676688938867301,0.34606480598449707,0,1.5576831483889887e-05,True,3.008330713782925e-05
2765,2,False,0.29122793674468994,0.2991650402545929,0.2961287796497345,1.0722967386245728,1.0742383003234863,1.073495864868164,0.0003270959132350981,0.339988112449646,0,1.4128474966037728e-05,True,2.966115062008612e-05
2770,2,False,0.29247575998306274,0.3007260262966156,0.29623547196388245,1.0726021528244019,1.074620008468628,1.0735219717025757,0.00033023854484781623,0.3432297706604004,0,1.8426486642792693e-05,True,2.9336522857192904e-05
2775,2,False,0.2914927899837494,0.2998597025871277,0.29627150297164917,1.0723614692687988,1.0744081735610962,1.073530673980713,0.0003379331319592893,0.34638363122940063,0,1.6702164822287604e-05,True,3.167592512909323e-05
2780,2,False,0.2910093665122986,0.29925283789634705,0.29621896147727966,1.0722432136535645,1.074259877204895,1.073517918586731,0.00032387132523581386,0.343433678150177,0,1.5964618437838854e-05,True,2.6452082238392904e-05
2785,2,False,0.29089850187301636,0.3001430928707123,0.29616397619247437,1.0722160339355469,1.0744774341583252,1.0735044479370117,0.0003691418678499758,0.3397478461265564,0,1.7196458755063864e-05,True,3.388501863810234e-05
2790,2,False,0.2926398515701294,0.29947254061698914,0.29618215560913086,1.0726423263549805,1.0743136405944824,1.0735089778900146,0.0003231937007512897,0.33876359462738037,0,1.5189405524386767e-05,True,2.862788096535951e-05
2795,2,False,0.2920597493648529,0.2994367778301239,0.2961910367012024,1.0725003480911255,1.0743048191070557,1.073511004447937,0.00036161852767691016,0.3453531861305237,0,1.7954349177521954e-05,True,3.08631279040128e-05
2800,2,False,0.29136475920677185,0.29908105731010437,0.29613393545150757,1.0723302364349365,1.0742177963256836,1.0734970569610596,0.0003553515125531703,0.3450812101364136,0,1.5453292303186785e-05,True,3.1339364795712754e-05
2805,2,False,0.2910594642162323,0.29998543858528137,0.29610782861709595,1.0722554922103882,1.0744390487670898,1.0734907388687134,0.0003408640041016042,0.3477659821510315,0,1.6831563544110003e-05,True,2.965661224152427e-05
2810,2,False,0.29101839661598206,0.30032095313072205,0.29621511697769165,1.072245478630066,1.0745209455490112,1.073517084121704,0.00034037476871162653,0.33891576528549194,0,1.4219583986524632e-05,True,2.969745582959149e-05
2815,2,False,0.2913360595703125,0.2996249198913574,0.29625648260116577,1.0723230838775635,1.0743508338928223,1.0735270977020264,0.00033248780528083444,0.3393296003341675,0,1.6597988284627742e-05,True,3.190704956068657e-05
2820,2,False,0.29199349880218506,0.300737202167511,0.29615092277526855,1.0724841356277466,1.0746227502822876,1.0735012292861938,0.00035971993929706514,0.3482815623283386,0,1.6728889687088002e-05,True,2.914065589720849e-05
2825,2,False,0.29246094822883606,0.2989829480648041,0.2961539030075073,1.0725984573364258,1.0741939544677734,1.0735020637512207,0.0003185071109328419,0.3465529680252075,0,1.7373592414708663e-05,True,3.089286474278197e-05
2830,2,False,0.29055479168891907,0.29966723918914795,0.29610535502433777,1.0721319913864136,1.0743610858917236,1.073490023612976,0.0003959240857511759,0.34200766682624817,0,1.608559423585391e-05,True,3.2545744033996016e-05
2835,2,False,0.2912212908267975,0.2999037802219391,0.2961399555206299,1.072295069694519,1.0744190216064453,1.0734986066818237,0.00032339664176106453,0.34533876180648804,0,1.3962309734389649e-05,True,2.949963163700886e-05
2840,2,False,0.29132744669914246,0.2997390627861023,0.29619845747947693,1.0723210573196411,1.0743787288665771,1.0735129117965698,0.0003507487417664379,0.3445805311203003,0,1.636337303327784e-05,True,3.0256269383244216e-05
2845,2,False,0.2915697395801544,0.3004496991634369,0.29629459977149963,1.0723804235458374,1.0745524168014526,1.0735363960266113,0.00030040464480407536,0.33990049362182617,0,1.4282334851358331e-05,True,2.871424294426106e-05
2850,2,False,0.28988370299339294,0.29951444268226624,0.2962174415588379,1.071967601776123,1.0743238925933838,1.0735175609588623,0.0003587568353395909,0.3467717170715332,0,1.4722423750442742e-05,True,3.106360964011401e-05
2855,2,False,0.28990402817726135,0.29927319288253784,0.2959970235824585,1.0719726085662842,1.0742647647857666,1.0734636783599854,0.00037092334241606295,0.343689501285553,0,1.587469108910942e-05,True,3.321117765153758e-05
2860,2,False,0.2913465201854706,0.2992098331451416,0.2959085702896118,1.0723257064819336,1.074249267578125,1.0734421014785767,0.00032757397275418043,0.3450608253479004,0,1.649036141004668e-05,True,3.320073301438242e-05
2865,2,False,0.29247742891311646,0.29922839999198914,0.2961985468864441,1.0726025104522705,1.0742539167404175,1.0735130310058594,0.0003178876359015703,0.34399449825286865,0,1.6532122326196393e-05,True,2.9478112992364913e-05
2870,2,False,0.29193925857543945,0.2996230125427246,0.2963835597038269,1.072470784187317,1.074350357055664,1.0735580921173096,0.0002984746533911675,0.35250958800315857,0,1.765263964080593e-05,True,2.9403965527308173e-05
2875,2,False,0.2915310263633728,0.30018869042396545,0.2961338460445404,1.0723708868026733,1.074488639831543,1.0734970569610596,0.0003772145137190819,0.34967240691185,0,1.7796540210513956e-05,True,3.224039392080158e-05
2880,2,False,0.2915198504924774,0.2987605929374695,0.2959456443786621,1.0723681449890137,1.0741395950317383,1.073451042175293,0.0002862765686586499,0.34866219758987427,0,1.6715658671739884e-05,True,3.0043813239899464e-05
2885,2,False,0.29074880480766296,0.30027300119400024,0.29623186588287354,1.0721794366836548,1.0745091438293457,1.0735210180282593,0.00036230814293958247,0.3418119251728058,0,1.839436793156468e-05,True,2.9588725737994537e-05
2890,2,False,0.2934151291847229,0.2994755208492279,0.2963072657585144,1.0728319883346558,1.0743143558502197,1.0735394954681396,0.0002859031083062291,0.34364232420921326,0,1.386028522470016e-05,True,3.080267924815416e-05
2895,2,False,0.2920987606048584,0.29910290241241455,0.2960827350616455,1.0725098848342896,1.0742231607437134,1.0734846591949463,0.0003346451267134398,0.3391193449497223,0,1.7144364997479093e-05,True,3.247099812142551e-05
2900,2,False,0.2923535108566284,0.29926934838294983,0.29591095447540283,1.0725722312927246,1.0742638111114502,1.0734424591064453,0.0003295622591394931,0.34643155336380005,0,1.729135520627071e-05,True,3.2295301934937015e-05
2905,2,False,0.29141294956207275,0.29882532358169556,0.2960328459739685,1.072342038154602,1.074155330657959,1.0734723806381226,0.00033008138416334987,0.33851128816604614,0,1.4880115264698605e-05,True,3.181880674674176e-05
2910,2,False,0.2923760712146759,0.30015647411346436,0.2962383031845093,1.072577714920044,1.0744807720184326,1.073522686958313,0.0003208992420695722,0.3437069356441498,0,1.5389643784285448e-05,True,2.8493635909399018e-05
2915,2,False,0.29169923067092896,0.2995924949645996,0.2960791289806366,1.0724120140075684,1.074342966079712,1.0734837055206299,0.00032269241637550294,0.34473520517349243,0,1.6772962497234228e-05,True,3.5399061744101346e-05
2920,2,False,0.2910623550415039,0.2998160123825073,0.2959481477737427,1.0722562074661255,1.0743975639343262,1.0734516382217407,0.00037380424328148365,0.3527439534664154,0,1.599331206842861e-05,True,3.0343882826855406e-05
2925,2,False,0.2908148467540741,0.2994913160800934,0.29606759548187256,1.0721955299377441,1.0743181705474854,1.0734808444976807,0.00032082232064567506,0.34336674213409424,0,1.6814738830448456e-05,True,3.19034734275192e-05
2930,2,False,0.2915080785751343,0.30104130506515503,0.2961738109588623,1.0723652839660645,1.0746970176696777,1.0735069513320923,0.000353788782376796,0.3466372489929199,0,1.6700214707039192e-05,True,2.9478671422111802e-05
2935,2,False,0.29130011796951294,0.2991414964199066,0.2961103320121765,1.0723143815994263,1.074232578277588,1.0734913349151611,0.00031629871227778494,0.3469916582107544,0,1.537438152699489e-05,True,3.129307515337132e-05
2940,2,False,0.29140982031822205,0.299328476190567,0.2960224151611328,1.0723412036895752,1.0742783546447754,1.073469877243042,0.0003610211715567857,0.34395116567611694,0,1.8597900151120365e-05,True,3.331592233735137e-05
2945,2,False,0.291250079870224,0.29958897829055786,0.295931339263916,1.0723021030426025,1.0743420124053955,1.073447585105896,0.0003457677084952593,0.3436557650566101,0,1.6502706916650375e-05,True,3.217842095182277e-05
2950,2,False,0.2898823916912079,0.2994786202907562,0.296008437871933,1.071967363357544,1.074315071105957,1.073466420173645,0.0003771240881178528,0.34946703910827637,0,1.6816458789220806e-05,True,3.204407767043449e-05
2955,2,False,0.29052653908729553,0.29987627267837524,0.2961537837982178,1.07212495803833,1.0744123458862305,1.0735020637512207,0.00036835973151028156,0.3502553701400757,0,1.6899357549614003e-05,True,2.9923414331278764e-05
2960,2,False,0.29088956117630005,0.2994706332683563,0.2961059510707855,1.072213888168335,1.0743131637573242,1.0734902620315552,0.00033935988903976977,0.341520756483078,0,1.752574383178349e-05,True,3.5316454159328714e-05
2965,2,False,0.29172229766845703,0.3008936643600464,0.29594993591308594,1.0724177360534668,1.0746610164642334,1.073452115058899,0.00038011878496035933,0.34631723165512085,0,1.645519172431899e-05,True,3.0312035960378125e-05
2970,2,False,0.29056790471076965,0.29963287711143494,0.2960936427116394,1.0721352100372314,1.074352741241455,1.0734872817993164,0.00034919631434604526,0.3404894471168518,0,1.5682435319029857e-05,True,3.048255712201353e-05
2975,2,False,0.2910130023956299,0.29995083808898926,0.29609495401382446,1.0722441673278809,1.0744304656982422,1.0734875202178955,0.0003782163839787245,0.3453146815299988,0,1.70078656898825e-05,True,3.510077658575028e-05
2980,2,False,0.2910797894001007,0.29958903789520264,0.29600393772125244,1.0722603797912598,1.0743420124053955,1.073465347290039,0.00033447984606027603,0.34273964166641235,0,1.560936400268089e-05,True,3.070819366257638e-05
2985,2,False,0.2911757528781891,0.29983848333358765,0.29612964391708374,1.0722839832305908,1.0744030475616455,1.0734961032867432,0.00034829750075004995,0.34701868891716003,0,1.506903536290585e-05,True,3.081508839386515e-05
2990,2,False,0.2900830805301666,0.3001326620578766,0.29603374004364014,1.0720164775848389,1.0744749307632446,1.0734726190567017,0.0003548573877196759,0.3456727862358093,0,1.505094908766008e-05,True,3.565042061381973e-05
2995,2,False,0.29053011536598206,0.30044713616371155,0.2959885597229004,1.0721259117126465,1.0745518207550049,1.0734615325927734,0.00035524534177966416,0.34614062309265137,0,1.9256387248685097e-05,True,2.9025250114500523e-05
3000,2,False,0.2892693877220154,0.30024436116218567,0.2960551381111145,1.07181715965271,1.0745022296905518,1.073477864265442,0.00036244434886612,0.34796929359436035,0,1.7505581554551338e-05,True,3.1553292501484975e-05
3005,2,False,0.29212167859077454,0.3004809617996216,0.29610955715179443,1.0725154876708984,1.0745600461959839,1.073491096496582,0.00029070390155538917,0.35179221630096436,0,1.651084034935274e-05,True,3.419085987843573e-05
3010,2,False,0.29097220301628113,0.3000205457210541,0.29606160521507263,1.0722341537475586,1.074447512626648,1.073479413986206,0.00037340010749176145,0.35054975748062134,0,1.839116330229377e-05,True,2.83741519524483e-05
3015,2,False,0.29195520281791687,0.2992357015609741,0.29603081941604614,1.072474718093872,1.0742557048797607,1.0734719038009644,0.00030597884324379265,0.3455732762813568,0,1.3328937150763841e-05,True,3.284222475485876e-05
3020,2,False,0.28962403535842896,0.30063220858573914,0.29604625701904297,1.0719040632247925,1.0745971202850342,1.07347571849823,0.0003526873770169914,0.34919098019599915,0,1.6458145372175544e-05,True,3.4047337976517156e-05
3025,2,False,0.2929333448410034,0.2988133430480957,0.2959822118282318,1.07271409034729,1.0741524696350098,1.0734601020812988,0.0003128282551188022,0.3453305661678314,0,1.532190530475635e-05,True,3.138948522973806e-05
3030,2,False,0.2914871871471405,0.2995709776878357,0.2960740029811859,1.0723601579666138,1.0743377208709717,1.0734825134277344,0.0003349855251144618,0.3439933657646179,0,1.663124141075019e-05,True,3.1370047508971766e-05
3035,2,False,0.2908100485801697,0.29893389344215393,0.29607143998146057,1.0721943378448486,1.0741819143295288,1.073481798171997,0.0003173380973748863,0.35194313526153564,0,1.4605130499522213e-05,True,3.3728258131304756e-05
3040,2,False,0.2896556258201599,0.2999146282672882,0.2961387038230896,1.0719118118286133,1.0744216442108154,1.073498249053955,0.0003428003692533821,0.35023143887519836,0,1.803972291621692e-05,True,2.6966728910338134e-05
3045,2,False,0.29029539227485657,0.2991093695163727,0.2960578501224518,1.072068452835083,1.074224829673767,1.0734784603118896,0.00034983668592758477,0.3492669463157654,0,1.7228444748104682e-05,True,3.570099943317473e-05
3050,2,False,0.29170259833335876,0.2992396652698517,0.2959638237953186,1.0724129676818848,1.0742566585540771,1.0734554529190063,0.0003399667330086231,0.34976574778556824,0,1.778135105817958e-05,True,3.239438228774816e-05
3055,2,False,0.291669100522995,0.29915979504585266,0.29599204659461975,1.0724046230316162,1.0742371082305908,1.0734624862670898,0.00037281529512256384,0.3438667058944702,0,1.6145969270031626e-05,True,3.1309031328419223e-05
3060,2,False,0.2917400300502777,0.2999423146247864,0.29606443643569946,1.0724220275878906,1.0744284391403198,1.0734801292419434,0.00030452825012616813,0.3467276394367218,0,1.6426044200027764e-05,True,3.442757224547677e-05
3065,2,False,0.290244460105896,0.29960745573043823,0.29604893922805786,1.0720559358596802,1.0743465423583984,1.0734763145446777,0.0003743171691894531,0.34722691774368286,0,1.7372987672404866e-05,True,2.90602238237625e-05
3070,2,False,0.29245319962501526,0.2997007369995117,0.29605597257614136,1.072596549987793,1.0743694305419922,1.073478102684021,0.00029657117556780577,0.3511980175971985,0,1.4035449713905846e-05,True,3.5412758734310046e-05
3075,2,False,0.2890688180923462,0.2991787791252136,0.29596036672592163,1.0717681646347046,1.0742417573928833,1.0734546184539795,0.0003668646968435496,0.34462979435920715,0,1.5861666758888098e-05,True,3.1802472221897915e-05
3080,2,False,0.2905263602733612,0.2994873821735382,0.2959577441215515,1.07212495803833,1.074317216873169,1.0734540224075317,0.00033469562185928226,0.3507658839225769,0,1.5772332386098186e-05,True,3.491175812087022e-05
3085,2,False,0.2918717563152313,0.29931384325027466,0.2960072159767151,1.0724543333053589,1.0742747783660889,1.0734660625457764,0.00033766208798624575,0.35146790742874146,0,1.672779863645475e-05,True,3.1787447369424626e-05
3090,2,False,0.29195502400398254,0.2998054623603821,0.2960212826728821,1.072474718093872,1.074394941329956,1.0734695196151733,0.00035514350747689605,0.3563838005065918,0,1.6512567921865257e-05,True,3.3379408705513924e-05
3095,2,False,0.29117855429649353,0.29932019114494324,0.295976459980011,1.0722846984863281,1.074276328086853,1.0734586715698242,0.00034256590879522264,0.34951645135879517,0,1.6384417942517936e-05,True,3.328473394503817e-05
3100,2,False,0.2903337776660919,0.300401508808136,0.2960761487483978,1.0720778703689575,1.074540615081787,1.0734829902648926,0.0003677005006466061,0.35448938608169556,0,1.7328483665986406e-05,True,2.9531889595091343e-05
3105,2,False,0.29126352071762085,0.2989761531352997,0.29603031277656555,1.07230544090271,1.0741921663284302,1.0734717845916748,0.0003022963646799326,0.3515359163284302,0,1.4271017160518516e-05,True,3.6087894841330126e-05
3110,2,False,0.2888805866241455,0.2998857796192169,0.2959664463996887,1.0717220306396484,1.0744144916534424,1.073456048965454,0.00037813271046616137,0.35264647006988525,0,1.8857813661749972e-05,True,3.0644401704194024e-05
3115,2,False,0.29159072041511536,0.29958295822143555,0.29595887660980225,1.072385549545288,1.074340581893921,1.0734542608261108,0.0003256181953474879,0.35008734464645386,0,1.5320238809946857e-05,True,3.526449654600583e-05
3120,2,False,0.28947722911834717,0.2994723618030548,0.2959290146827698,1.0718681812286377,1.0743135213851929,1.0734469890594482,0.00036944911698810756,0.34762629866600037,0,1.8522742511006862e-05,True,3.3478252589702606e-05
3125,2,False,0.2892678678035736,0.29920482635498047,0.2959800064563751,1.0718169212341309,1.0742480754852295,1.0734593868255615,0.0003325733123347163,0.35011500120162964,0,1.5848951716471546e-05,True,3.022041346412152e-05
3130,2,False,0.29079318046569824,0.29954737424850464,0.2961035370826721,1.072190284729004,1.0743317604064941,1.0734896659851074,0.0003371100465301424,0.345889687538147,0,1.6653803182751934e-05,True,3.42869789164979e-05
3135,2,False,0.2920665442943573,0.2996494472026825,0.2960360050201416,1.0725018978118896,1.0743567943572998,1.0734730958938599,0.0003176698228344321,0.34819120168685913,0,1.50832482661614e-05,True,3.1679723178967834e-05
3140,2,False,0.291553795337677,0.298928827047348,0.29593661427497864,1.0723764896392822,1.0741806030273438,1.073448896408081,0.0003201437648385763,0.3490596413612366,0,1.762068742790685e-05,True,3.2788058888399974e-05
3145,2,False,0.2906940281391144,0.29997149109840393,0.29598450660705566,1.0721659660339355,1.0744354724884033,1.073460578918457,0.0003568069078028202,0.35220038890838623,0,1.8072856892139336e-05,True,3.193167503923178e-05
3150,2,False,0.291527658700943,0.2990820109844208,0.29594022035598755,1.0723700523376465,1.0742180347442627,1.073449730873108,0.0003220830112695694,0.3473796844482422,0,1.6183590382698076e-05,True,3.6243509384803474e-05
3155,2,False,0.29121866822242737,0.29927128553390503,0.29592031240463257,1.0722944736480713,1.0742642879486084,1.0734448432922363,0.00034994413726963103,0.34885525703430176,0,1.7101651077364153e-05,True,3.117108281003311e-05
3160,2,False,0.29277071356773376,0.29927006363868713,0.2960759401321411,1.07267427444458,1.0742640495300293,1.0734829902648926,0.0002946856839116663,0.35082492232322693,0,1.602326601558093e-05,True,3.063139956793748e-05
3165,2,False,0.2922186553478241,0.299215704202652,0.29598867893218994,1.072539210319519,1.0742506980895996,1.0734615325927734,0.00034644146217033267,0.3490537703037262,0,1.7366522816718584e-05,True,3.700203888001852e-05
3170,2,False,0.29151004552841187,0.29947346448898315,0.2959420680999756,1.0723657608032227,1.0743138790130615,1.0734502077102661,0.00033430237090215087,0.34845924377441406,0,1.5750631550726754e-05,True,3.067703073611483e-05
3175,2,False,0.2909465730190277,0.29895150661468506,0.2958831191062927,1.0722278356552124,1.0741862058639526,1.0734357833862305,0.0003347309248056263,0.35030868649482727,0,1.6700416227613824e-05,True,3.7824720493517816e-05
