epoch,loss,recon,vq,c_l0,c_l1,c_l2,theta_l0,theta_l1,theta_l2
240,0.00014197758791851812,0.00012762299302266912,1.4354596578414202e-05,1.2232372760772705,1.2534528970718384,1.2536845207214355,-0.07139752060174942,0.009207763709127903,0.009825325571000576
241,0.00014210056324373,0.00012829149927711113,1.3809063466396765e-05,1.2231065034866333,1.2535054683685303,1.2536962032318115,-0.07174663990736008,0.009347907267510891,0.009856684133410454
242,0.0001407650466717314,0.000127395451272605,1.3369595194490103e-05,1.223001480102539,1.2535510063171387,1.2537147998809814,-0.07202698290348053,0.009469535201787949,0.009906408376991749
243,0.00013565246990765445,0.00012726927307085134,8.383197132388886e-06,1.2228002548217773,1.2535958290100098,1.2537271976470947,-0.07256441563367844,0.009588943794369698,0.009939337149262428
244,0.00013352006499189883,0.00012668393756030128,6.836127590759134e-06,1.2225602865219116,1.253645420074463,1.2537226676940918,-0.07320519536733627,0.00972104724496603,0.009927255101501942
245,0.0001319708302617073,0.00012653136582230218,5.439465553536138e-06,1.2223906517028809,1.253692865371704,1.2537200450897217,-0.07365809381008148,0.009847748093307018,0.009920165874063969
246,0.00013198336018831468,0.00012653943849727511,5.443920508696465e-06,1.2222414016723633,1.2537410259246826,1.25372314453125,-0.07405661046504974,0.009976079687476158,0.00992833822965622
247,0.0001337444242381025,0.00012695666009676643,6.787765232729725e-06,1.2220934629440308,1.2537940740585327,1.253729224205017,-0.0744517520070076,0.010117498226463795,0.009944763965904713
248,0.0001352541607047897,0.000127000265638344,8.253895225607267e-06,1.2218835353851318,1.2538478374481201,1.2537373304367065,-0.07501243054866791,0.010261142626404762,0.00996618065983057
249,0.00013954247333458625,0.00012691195152001456,1.2630520950551727e-05,1.2216116189956665,1.2539047002792358,1.2537486553192139,-0.07573849707841873,0.010412639938294888,0.009996423497796059
250,0.0001378909742925316,0.00012715156335616485,1.0739411482063588e-05,1.2213234901428223,1.2539507150650024,1.2537578344345093,-0.0765080451965332,0.010535373352468014,0.010020908899605274
251,0.00013902198552386835,0.00012668201525229962,1.2339971226538182e-05,1.2209579944610596,1.2540067434310913,1.253779411315918,-0.07748406380414963,0.010684831999242306,0.01007861364632845
252,0.00013835163772455417,0.00012673912933678367,1.1612508660618915e-05,1.2206170558929443,1.2540677785873413,1.2537997961044312,-0.0783948004245758,0.01084747351706028,0.010133026167750359
253,0.00014173469753586687,0.0001274694106541574,1.4265287745729438e-05,1.2202825546264648,1.2541375160217285,1.253828525543213,-0.07928791642189026,0.011033399030566216,0.010209456086158752
254,0.00014459147641900926,0.0001268953361432068,1.769614104887296e-05,1.2200411558151245,1.2542132139205933,1.2538535594940186,-0.07993273437023163,0.011235412210226059,0.010276377201080322
255,0.00014649649674538522,0.00012696691337623633,1.952958295987628e-05,1.2198377847671509,1.2542872428894043,1.2539054155349731,-0.08047603815793991,0.011432671919465065,0.01041446253657341
256,0.00014496363801299594,0.00012686178379226476,1.8101853538610157e-05,1.219666838645935,1.25435471534729,1.2539663314819336,-0.08093268424272537,0.011612663976848125,0.01057692151516676
257,0.0001415605962392874,0.00012746491629513911,1.4095680580794578e-05,1.2194808721542358,1.2544225454330444,1.2540216445922852,-0.08142909407615662,0.011793616227805614,0.010724697262048721
258,0.0001411915560311172,0.00012701729938271455,1.4174254920362727e-05,1.2192442417144775,1.2544890642166138,1.254063367843628,-0.08206142485141754,0.011970756575465202,0.010835898108780384
259,0.0001390655386785511,0.00012652672885451465,1.2538809369289083e-05,1.219043493270874,1.254547357559204,1.254087209701538,-0.08259787410497665,0.01212633028626442,0.01089920848608017
260,0.00013614299678010866,0.0001266539933567401,9.489003195994883e-06,1.218878984451294,1.2546043395996094,1.2541018724441528,-0.08303714543581009,0.012278462760150433,0.010938328690826893
261,0.0001363946750643663,0.00012653258818318136,9.862085835266044e-06,1.2186734676361084,1.2546637058258057,1.2541130781173706,-0.0835861936211586,0.012436546385288239,0.010968436487019062
262,0.0001374136481899768,0.00012679671490332112,1.061693387782725e-05,1.2183966636657715,1.2547212839126587,1.2541217803955078,-0.0843254029750824,0.012590395286679268,0.010991645976901054
263,0.00014050374666112474,0.00012709886432276106,1.3404882702161558e-05,1.2180869579315186,1.254790186882019,1.2541429996490479,-0.08515266329050064,0.012773836962878704,0.011048109270632267
264,0.00013930834611528554,0.00012652411460294387,1.278423214898794e-05,1.217896580696106,1.2548589706420898,1.2541568279266357,-0.08566159754991531,0.012957578524947166,0.011084891855716705
265,0.00013650488617713563,0.0001265214872546494,9.983399695556728e-06,1.2176856994628906,1.254922866821289,1.2541838884353638,-0.08622466027736664,0.013127641752362251,0.0111570218577981
266,0.00013732579536736013,0.00012639559427043423,1.0930202324743733e-05,1.2173157930374146,1.2549784183502197,1.2541919946670532,-0.0872131809592247,0.013276048935949802,0.011178875342011452
267,0.00013913339789723979,0.0001264173799427226,1.2716017499769805e-05,1.2169909477233887,1.2550419569015503,1.254210352897644,-0.08808116614818573,0.013445370830595493,0.011227735318243504
268,0.00014170906579238362,0.00012665151953115129,1.5057547034302843e-05,1.2167397737503052,1.2551136016845703,1.2542426586151123,-0.08875206857919693,0.013636570423841476,0.01131377462297678
269,0.00014053600098122842,0.00012620990601135417,1.432609578841948e-05,1.2165634632110596,1.2551857233047485,1.2542846202850342,-0.08922341465950012,0.01382885780185461,0.011425661854445934
270,0.00014249984596972353,0.0001264416547201108,1.6058190749390632e-05,1.2163875102996826,1.255257248878479,1.254320502281189,-0.08969347923994064,0.014019551686942577,0.011521453969180584
271,0.00014081165863899514,0.0001262505837075878,1.4561075158781022e-05,1.2161717414855957,1.2553247213363647,1.2543785572052002,-0.09026984870433807,0.01419938076287508,0.011676468886435032
272,0.00014035000203875824,0.00012653544181375764,1.3814561134495306e-05,1.2159959077835083,1.255387544631958,1.254417896270752,-0.09073995798826218,0.014366813004016876,0.01178137306123972
273,0.00014076099032536148,0.0001263923550141044,1.4368634992933949e-05,1.2157959938049316,1.2554528713226318,1.2544682025909424,-0.09127392619848251,0.014541215263307095,0.011915438808500767
274,0.00013898224060540087,0.00012645322422031314,1.252901734005718e-05,1.2155134677886963,1.2555162906646729,1.2545121908187866,-0.09202903509140015,0.014710421673953533,0.012032578699290752
275,0.00013871934861526826,0.00012687661219388247,1.1842735693790018e-05,1.2153303623199463,1.2555770874023438,1.2545416355133057,-0.09251844882965088,0.014872678555548191,0.012111296877264977
276,0.00014041468311916107,0.0001267755164008122,1.3639168491863529e-05,1.2150917053222656,1.2556231021881104,1.2545326948165894,-0.09315598011016846,0.014995036646723747,0.012087312527000904
277,0.00014127171307336538,0.00012639123160624878,1.4880483331580762e-05,1.2148025035858154,1.2556788921356201,1.2545409202575684,-0.093928761780262,0.015144267119467258,0.012109183706343174
278,0.00013717653782805428,0.00012639075139304624,1.078578743545222e-05,1.214532732963562,1.2557390928268433,1.2545678615570068,-0.09464997053146362,0.015304641798138618,0.012180973775684834
279,0.00013741673101321794,0.00012639139458769932,1.1025335470549181e-05,1.214235782623291,1.2558008432388306,1.254593849182129,-0.09544362872838974,0.015469026751816273,0.012250225059688091
280,0.00013976875343360006,0.00012639816632145084,1.3370586930250284e-05,1.213935375213623,1.2558631896972656,1.2546138763427734,-0.09624630212783813,0.015635501593351364,0.012303902767598629
281,0.0001397003565216437,0.00012618088003364393,1.3519477033696602e-05,1.2136321067810059,1.2559285163879395,1.254636526107788,-0.09705715626478195,0.015809766948223114,0.012364378198981285
282,0.00013828303926857188,0.00012599403635249473,1.2289004007470795e-05,1.2133994102478027,1.2559924125671387,1.2546582221984863,-0.09767930954694748,0.015980135649442673,0.012422176077961922
283,0.0001388761345879175,0.00012605443989741616,1.2821695327147608e-05,1.213165521621704,1.2560534477233887,1.2546879053115845,-0.09830436110496521,0.01614266447722912,0.01250118762254715
284,0.0001435469588614069,0.00012621284404303878,1.7334114409095493e-05,1.2128369808197021,1.2561230659484863,1.2547402381896973,-0.09918276220560074,0.01632830873131752,0.012640714645385742
285,0.0001402904323185794,0.00012619365152204408,1.40967822062521e-05,1.2125844955444336,1.2561986446380615,1.2547848224639893,-0.09985756129026413,0.016530076041817665,0.012759878300130367
286,0.00013789705990348012,0.0001265114413399715,1.1385618108761264e-05,1.212307095527649,1.2562494277954102,1.2547552585601807,-0.10059913992881775,0.01666555367410183,0.012680872343480587
287,0.00013642605772474782,0.00012668601702898742,9.740040695760399e-06,1.2119743824005127,1.2563023567199707,1.254751205444336,-0.10148851573467255,0.01680661365389824,0.012670084834098816
288,0.00013520298889488914,0.00012632213984034024,8.880848645276273e-06,1.2116836309432983,1.2563550472259521,1.2547547817230225,-0.1022660955786705,0.016947202384471893,0.012679698877036572
289,0.00013456237575155684,0.00012585173135448713,8.710645761311753e-06,1.2114676237106323,1.2564116716384888,1.2547663450241089,-0.10284344851970673,0.01709810458123684,0.012710588052868843
290,0.00013725828102906235,0.00012619289773283527,1.1065382977903937e-05,1.2112340927124023,1.2564669847488403,1.2547858953475952,-0.10346776247024536,0.01724587380886078,0.012762579135596752
291,0.00013447509190882555,0.00012604349321918563,8.4315993490236e-06,1.2110320329666138,1.256514072418213,1.254784107208252,-0.10400813817977905,0.017371099442243576,0.012757784686982632
292,0.00013486459793057292,0.0001261203273315914,8.744272099647787e-06,1.2108217477798462,1.2565664052963257,1.2547961473464966,-0.10457071661949158,0.017510980367660522,0.01278976071625948
293,0.00013625522260554134,0.00012608451943378894,1.0170703603762377e-05,1.210587501525879,1.2566245794296265,1.2548084259033203,-0.10519690066576004,0.017666127532720566,0.012822754681110382
294,0.00013816642676829362,0.00012631719291675836,1.184923371511104e-05,1.2102596759796143,1.2566864490509033,1.2548142671585083,-0.10607349872589111,0.01783105544745922,0.012838358990848064
295,0.00014038266308489256,0.00012630460187210702,1.4078061394684482e-05,1.210000991821289,1.256748080253601,1.254822015762329,-0.10676553845405579,0.017995335161685944,0.012858700938522816
296,0.00013997723581269384,0.00012622358044609428,1.3753654684478533e-05,1.2098045349121094,1.2568068504333496,1.2548322677612305,-0.10729072242975235,0.018152089789509773,0.012886332347989082
297,0.00014192885428201407,0.00012593869032571093,1.599016404725262e-05,1.2096011638641357,1.2568596601486206,1.2548604011535645,-0.10783439874649048,0.018293004482984543,0.012961382046341896
298,0.00014201691301423124,0.00012589818943524732,1.6118722305691337e-05,1.2093647718429565,1.2569175958633423,1.2548949718475342,-0.10846692323684692,0.018447402864694595,0.013053522445261478
299,0.00013692207940039225,0.00012605064985109492,1.087142943561048e-05,1.2091858386993408,1.2569811344146729,1.2549307346343994,-0.10894544422626495,0.018616952002048492,0.013148987665772438
300,0.00013466193340718746,0.00012577826564665883,8.883666305337102e-06,1.2090017795562744,1.257037878036499,1.2549388408660889,-0.1094379648566246,0.018768295645713806,0.013170471414923668
301,0.00013219006796134637,0.00012568081510835327,6.509253512376745e-06,1.2088415622711182,1.2570922374725342,1.2549463510513306,-0.10986639559268951,0.018913114443421364,0.01319065224379301
302,0.00013278149272082372,0.0001255729170225095,7.208575175354781e-06,1.2086089849472046,1.2571467161178589,1.2549570798873901,-0.1104883998632431,0.019058454781770706,0.013218969106674194
303,0.00013403814373305067,0.00012567217017931399,8.365972553292522e-06,1.2083418369293213,1.2572028636932373,1.2549694776535034,-0.11120299994945526,0.01920820213854313,0.013252252712845802
304,0.00013289101916598157,0.00012537883303593845,7.512186243729957e-06,1.2081317901611328,1.2572522163391113,1.2549808025360107,-0.11176492273807526,0.019339893013238907,0.01328239869326353
305,0.00013478269756888038,0.00012564637363539078,9.136323910752253e-06,1.207923412322998,1.2572996616363525,1.2549872398376465,-0.11232234537601471,0.019466513767838478,0.013299601152539253
306,0.00013384254198172129,0.00012566013974719682,8.182401643352932e-06,1.2076480388641357,1.257352590560913,1.254995346069336,-0.11305897682905197,0.019607819616794586,0.01332107838243246
307,0.00013511709112208338,0.00012569046812132,9.426621613783936e-06,1.207358479499817,1.2574083805084229,1.2550034523010254,-0.113833487033844,0.019756237044930458,0.013342594727873802
308,0.00013307255867403,0.00012543777193059215,7.634786084054212e-06,1.2070473432540894,1.2574613094329834,1.2550066709518433,-0.1146659106016159,0.01989755965769291,0.013351470232009888
309,0.00013234214784461074,0.00012567002631840295,6.672121526207775e-06,1.206833004951477,1.2575128078460693,1.255001187324524,-0.1152394562959671,0.020034736022353172,0.013336566276848316
310,0.00013124437973601743,0.00012576660374179481,5.477775744111568e-06,1.2065638303756714,1.2575650215148926,1.2550016641616821,-0.11595971137285233,0.02017396315932274,0.013337979093194008
311,0.00013201029505580664,0.00012545104327728042,6.5592525288593604e-06,1.2063031196594238,1.2576195001602173,1.2550073862075806,-0.11665716022253036,0.020319320261478424,0.013353515416383743
312,0.00013515118916984648,0.00012585201329784468,9.299175690102857e-06,1.2059886455535889,1.257683277130127,1.255019187927246,-0.11749860644340515,0.020489437505602837,0.013384925201535225
313,0.00014128383845672942,0.00012571275074151344,1.557108853376121e-05,1.2057021856307983,1.257748007774353,1.255040168762207,-0.11826538294553757,0.02066197246313095,0.01344067882746458
314,0.00014835421461611986,0.00012586354350787587,2.249067129014293e-05,1.2054412364959717,1.257825493812561,1.2550967931747437,-0.11896365135908127,0.020868893712759018,0.01359175518155098
315,0.00015229474593070336,0.00012573921121656896,2.655553294061974e-05,1.2052414417266846,1.257887363433838,1.2551259994506836,-0.11949819326400757,0.02103348821401596,0.013669676147401333
316,0.00015632584036211482,0.00012561953117256052,3.070630855290801e-05,1.2049808502197266,1.2579528093338013,1.2551536560058594,-0.12019553780555725,0.021208342164754868,0.013743429444730282
317,0.0001514547948318068,0.00012556298897834495,2.5891806126310256e-05,1.204746961593628,1.2580182552337646,1.2552012205123901,-0.12082166224718094,0.021382538601756096,0.013870147056877613
318,0.00014342269350891,0.0001253411202924326,1.8081574353345786e-05,1.2045929431915283,1.2580857276916504,1.2553423643112183,-0.12123385071754456,0.021562989801168442,0.014246432110667229
319,0.00013756766129517927,0.00012542457552626728,1.2143086655669321e-05,1.2043914794921875,1.2581427097320557,1.2554185390472412,-0.12177292257547379,0.021714653819799423,0.01444956287741661
320,0.00013450620172079654,0.00012555118228192442,8.955020371104183e-06,1.204145908355713,1.2581990957260132,1.2554409503936768,-0.12243039160966873,0.02186509594321251,0.014509602449834347
321,0.00013280714629217982,0.00012553026681416668,7.276878750417381e-06,1.2039252519607544,1.2582565546035767,1.2554574012756348,-0.12302078306674957,0.0220183152705431,0.014553301967680454
322,0.0001338714617304504,0.0001255555180250667,8.315944046444202e-06,1.2037174701690674,1.2583107948303223,1.2554657459259033,-0.1235770434141159,0.022162888199090958,0.014575766399502754
323,0.00013693210057681427,0.00012554490604088642,1.1387196218493046e-05,1.2034928798675537,1.2583674192428589,1.2554750442504883,-0.12417846918106079,0.022313907742500305,0.014600343070924282
324,0.00013901630591135473,0.00012560613904497587,1.3410166138783097e-05,1.2032923698425293,1.2584240436553955,1.2554776668548584,-0.12471513450145721,0.022464849054813385,0.014607400633394718
325,0.00013802261964883654,0.00012526703721960075,1.2755582019963185e-05,1.203130841255188,1.2584846019744873,1.2554943561553955,-0.12514741718769073,0.022626657038927078,0.01465197466313839
326,0.00014216660929378122,0.0001254080852959305,1.675852204243711e-05,1.202978491783142,1.2585445642471313,1.2555235624313354,-0.1255556344985962,0.022786293178796768,0.014729717746376991
327,0.00014077558807912283,0.00012538352748379112,1.5392061095553798e-05,1.2027435302734375,1.258599042892456,1.2555559873580933,-0.12618456780910492,0.022931775078177452,0.014816475100815296
328,0.00013726818287977948,0.00012547912483569236,1.1789058453359757e-05,1.2024770975112915,1.2586544752120972,1.255603313446045,-0.12689779698848724,0.023079682141542435,0.014942478388547897
329,0.0001346524244581815,0.00012531080792541616,9.341617101199517e-06,1.2021197080612183,1.258711576461792,1.2556204795837402,-0.12785480916500092,0.023232048377394676,0.014988208189606667
330,0.0001367433367704507,0.00012585200602188706,1.0891332772189344e-05,1.2018247842788696,1.2587693929672241,1.2556324005126953,-0.1286444216966629,0.023385988548398018,0.015020009130239487
331,0.00013956428665551357,0.00012563371055875904,1.3930576551501872e-05,1.2016026973724365,1.2588367462158203,1.2556486129760742,-0.12923899292945862,0.023565849289298058,0.01506323553621769
332,0.0001403756541549228,0.0001257696800166741,1.4605974729420269e-05,1.2013707160949707,1.258899211883545,1.2556564807891846,-0.12986060976982117,0.02373231016099453,0.015084128826856613
333,0.00014326185555546544,0.0001254448652616702,1.7816989020502662e-05,1.2011692523956299,1.2589553594589233,1.2556607723236084,-0.13039961457252502,0.023882035166025162,0.015095822513103485
334,0.00014970061456551776,0.0001260448079847265,2.3655807854083833e-05,1.2010366916656494,1.259021282196045,1.2556570768356323,-0.1307545155286789,0.02405819110572338,0.015085631050169468
335,0.0001444749184884131,0.0001256998089957051,1.877511049315217e-05,1.2009445428848267,1.2590748071670532,1.255595088005066,-0.1310015320777893,0.024200819432735443,0.014920511282980442
336,0.00013765613257419319,0.00012527530670922716,1.2380825501168146e-05,1.2007498741149902,1.2591321468353271,1.2555885314941406,-0.13152290880680084,0.02435356192290783,0.014903131872415543
337,0.00013302171064424328,0.00012543489137897267,7.586818105664861e-06,1.2005400657653809,1.2591859102249146,1.2555989027023315,-0.13208486139774323,0.02449716627597809,0.014930804260075092
338,0.0001320443996519316,0.00012543690645543392,6.607493037336098e-06,1.2002992630004883,1.259238600730896,1.2556066513061523,-0.1327298879623413,0.024637674912810326,0.014951187185943127
339,0.00013164123665774242,0.00012551517975225578,6.1260565871634755e-06,1.2000459432601929,1.2592930793762207,1.255611538887024,-0.13340812921524048,0.024783015251159668,0.014964270405471325
340,0.0001334777698502876,0.0001256192997971084,7.85847189490596e-06,1.199813961982727,1.2593482732772827,1.2556182146072388,-0.13402996957302094,0.024930045008659363,0.01498228870332241
341,0.00013372037283261308,0.00012541648175101727,8.303893037009402e-06,1.1996331214904785,1.259405255317688,1.255623459815979,-0.13451433181762695,0.025082102045416832,0.014996045269072056
342,0.00013508761403500103,0.00012622477152035572,8.862843719725788e-06,1.199446439743042,1.2594645023345947,1.255629301071167,-0.13501425087451935,0.02523999847471714,0.01501188799738884
343,0.00013783517642877995,0.00012656208346015774,1.12730924229254e-05,1.1992288827896118,1.2595305442810059,1.25564444065094,-0.13559703528881073,0.02541603520512581,0.015051975846290588
344,0.00013588188812718727,0.0001263839381863363,9.497949190517829e-06,1.199033260345459,1.2595913410186768,1.255648136138916,-0.13612128794193268,0.02557806670665741,0.015061888843774796
345,0.0001363860683341045,0.00012644626476685517,9.939802612279892e-06,1.198787808418274,1.2596423625946045,1.255660057067871,-0.1367788165807724,0.025714272633194923,0.015093550086021423
346,0.0001388654185575433,0.00012638638654607348,1.2479032557166648e-05,1.1985472440719604,1.2596956491470337,1.2556458711624146,-0.13742312788963318,0.02585647813975811,0.015055793337523937
347,0.00014055485225981102,0.00012585424337885343,1.4700609654028085e-05,1.1983426809310913,1.25975501537323,1.2556558847427368,-0.1379712074995041,0.026014816015958786,0.015082629397511482
348,0.0001367167387797963,0.00012577911402331666,1.0937624892903841e-05,1.1981542110443115,1.2598097324371338,1.255662441253662,-0.13847616314888,0.026160679757595062,0.015100240707397461
349,0.0001340650604106486,0.00012594412255566566,8.120939219224965e-06,1.1979364156723022,1.2598671913146973,1.25565505027771,-0.13905976712703705,0.026313962414860725,0.015080620534718037
350,0.0001345815384411253,0.00012594453728524967,8.637001201350358e-06,1.1977227926254272,1.2599327564239502,1.2556629180908203,-0.13963228464126587,0.02648882009088993,0.015101100318133831
351,0.00013115451511112042,0.0001251451343705412,6.009381127114466e-06,1.1974987983703613,1.259993553161621,1.255670428276062,-0.14023271203041077,0.02665111795067787,0.015121472999453545
352,0.00013108381172060034,0.00012534818088170142,5.7356321121915245e-06,1.197326421737671,1.2600504159927368,1.255676507949829,-0.14069421589374542,0.02680273912847042,0.015137539245188236
353,0.0001304880599491298,0.00012521007483883294,5.2779831776206265e-06,1.1971601247787476,1.2601053714752197,1.2556836605072021,-0.14114007353782654,0.026948973536491394,0.015156776644289494
354,0.0001297295166295953,0.00012508237341535278,4.647143214242533e-06,1.1969900131225586,1.2601618766784668,1.2556874752044678,-0.14159591495990753,0.027099821716547012,0.015166937373578548
355,0.00012966646827408112,0.00012512749963207171,4.538969585610176e-06,1.1968079805374146,1.2602208852767944,1.2556918859481812,-0.1420840322971344,0.027257462963461876,0.015178728848695755
356,0.00013021058475715108,0.00012553373417176772,4.676849107454472e-06,1.1965969800949097,1.2602763175964355,1.2556959390640259,-0.14264971017837524,0.02740531601011753,0.015189449302852154
357,0.00013172274120734073,0.00012555427565530408,6.168466279632412e-06,1.1963253021240234,1.2603384256362915,1.2556986808776855,-0.14337757229804993,0.027570756152272224,0.015196697786450386
358,0.0001323686221439857,0.00012545279823825695,6.915822973496688e-06,1.1960986852645874,1.260401725769043,1.2557029724121094,-0.14398518204689026,0.027740083634853363,0.015208314172923565
359,0.00013160694361431525,0.00012537945513031447,6.2274879610413335e-06,1.1959178447723389,1.2604609727859497,1.2557082176208496,-0.1444699913263321,0.027897562831640244,0.015222081914544106
360,0.00013300178179633803,0.00012502292229328306,7.978858798196598e-06,1.1956795454025269,1.2605215311050415,1.2557165622711182,-0.14510852098464966,0.028059259057044983,0.015244272537529469
361,0.0001361015805741772,0.00012544978671940042,1.0651795037119882e-05,1.1954090595245361,1.2605851888656616,1.2557260990142822,-0.14583370089530945,0.028228824958205223,0.015270001254975796
362,0.0001396828614815604,0.00012504874757723883,1.4634113540523686e-05,1.1950815916061401,1.2606585025787354,1.2557486295700073,-0.14671163260936737,0.028424525633454323,0.015329924412071705
363,0.00014086095543461852,0.00012496795097831636,1.5893005547695792e-05,1.1948586702346802,1.2607319355010986,1.2557693719863892,-0.14730925858020782,0.0286205243319273,0.015385188162326813
364,0.00014562789001502097,0.00012548746017273515,2.014043152485101e-05,1.1946666240692139,1.2607998847961426,1.2557768821716309,-0.1478240191936493,0.02880166843533516,0.015405260026454926
365,0.00014716643781866878,0.00012559734168462455,2.1569097043538932e-05,1.1944341659545898,1.2608764171600342,1.255800724029541,-0.14844755828380585,0.029005685821175575,0.015468868426978588
366,0.00014593977248296143,0.00012547216610983014,2.046760641860601e-05,1.194165587425232,1.2609602212905884,1.2558313608169556,-0.14916765689849854,0.029229402542114258,0.0155505845323205
367,0.0001419806809280999,0.0001259131262486335,1.606755422471906e-05,1.1939747333526611,1.2610234022140503,1.2558335065841675,-0.14967961609363556,0.02939782105386257,0.015556437894701958
368,0.00013854080971213988,0.00012523238256108017,1.3308426059666089e-05,1.1937980651855469,1.26108980178833,1.255872130393982,-0.150153249502182,0.02957489900290966,0.015659527853131294
369,0.00013424327262328005,0.0001249517241376452,9.29154773530172e-06,1.1936116218566895,1.2611523866653442,1.2558919191360474,-0.1506531685590744,0.029741819947957993,0.015712112188339233
370,0.00013284770539030434,0.00012494771581259557,7.899990691839776e-06,1.1933413743972778,1.2612160444259644,1.2559032440185547,-0.15137794613838196,0.029911549761891365,0.015741989016532898
371,0.0001309574035985861,0.00012494979237089864,6.00760972702119e-06,1.1930009126663208,1.261277437210083,1.2559086084365845,-0.15229135751724243,0.03007543459534645,0.015756577253341675
372,0.00013097291885060257,0.0001247605494427262,6.212369271452189e-06,1.1925400495529175,1.2613435983657837,1.2559128999710083,-0.15352748334407806,0.030252045020461082,0.01576821133494377
373,0.00013178019507904538,0.00012501632700150366,6.763867986592231e-06,1.1920852661132812,1.2614092826843262,1.2559133768081665,-0.15474745631217957,0.03042684867978096,0.015769347548484802
374,0.0001320418239629362,0.00012488489228417164,7.156932065299771e-06,1.1917088031768799,1.2614755630493164,1.2559164762496948,-0.15575727820396423,0.03060399554669857,0.015777794644236565
375,0.00013242695131339134,0.00012493862086557784,7.488328310500947e-06,1.1914308071136475,1.2615408897399902,1.2559243440628052,-0.1565031111240387,0.030778206884860992,0.015798714011907578
376,0.00013227356757852248,0.00012496697236201725,7.306594829969981e-06,1.1912193298339844,1.2616063356399536,1.255927562713623,-0.15707072615623474,0.03095276653766632,0.015807056799530983
377,0.00013324374667718076,0.00012495861665229313,8.28513022952393e-06,1.1908997297286987,1.2616759538650513,1.2559362649917603,-0.15792815387248993,0.031138166785240173,0.015830280259251595
378,0.0001339264417765662,0.00012478900243877432,9.137439087680832e-06,1.1906195878982544,1.261744737625122,1.2559548616409302,-0.15868009626865387,0.03132198005914688,0.015879984945058823
379,0.00013187149888835848,0.00012525678757810966,6.614709786845197e-06,1.1903750896453857,1.261808156967163,1.2559661865234375,-0.15933598577976227,0.031490959227085114,0.01591022126376629
380,0.00013198765518609434,0.00012631476347451097,5.672891870744934e-06,1.1901196241378784,1.261869192123413,1.255972146987915,-0.1600215882062912,0.031653981655836105,0.015926046296954155
381,0.00013055161689408125,0.00012601464986801149,4.536968776847061e-06,1.1898683309555054,1.2619290351867676,1.2559762001037598,-0.160695880651474,0.03181339055299759,0.015936629846692085
382,0.000130936751520494,0.00012620890338439495,4.727848067886953e-06,1.1895806789398193,1.2619831562042236,1.255977988243103,-0.16146813333034515,0.03195802494883537,0.015941612422466278
383,0.0001302201155340299,0.00012572008236020338,4.500033924159652e-06,1.1892952919006348,1.262046456336975,1.2559807300567627,-0.16223421692848206,0.032126497477293015,0.01594896987080574
384,0.00012947221694048494,0.00012525699930847621,4.215217768432922e-06,1.189052939414978,1.2621055841445923,1.2559814453125,-0.1628844290971756,0.03228436037898064,0.015950744971632957
385,0.00012906977281090803,0.00012515356756921393,3.9162051734820125e-06,1.1888096332550049,1.2621639966964722,1.2559819221496582,-0.16353805363178253,0.03244025260210037,0.01595204323530197
386,0.00012886977347079665,0.00012526215286925435,3.607619373724447e-06,1.1885905265808105,1.2622240781784058,1.2559828758239746,-0.1641262173652649,0.03260047361254692,0.01595465838909149
387,0.0001295698108151555,0.00012574792344821617,3.8218866393435745e-06,1.1883231401443481,1.2622836828231812,1.2559840679168701,-0.16484393179416656,0.03275945410132408,0.015958024188876152
388,0.00012992002957616932,0.0001257343952602241,4.185635896192253e-06,1.1879780292510986,1.2623426914215088,1.2559840679168701,-0.1657705008983612,0.03291672095656395,0.0159579087048769
389,0.00013018373865634203,0.0001255635746929329,4.620164963853312e-06,1.1875996589660645,1.2624067068099976,1.255985975265503,-0.16678640246391296,0.03308761864900589,0.015962963923811913
390,0.00012990071409149095,0.00012524116173153743,4.659551996155642e-06,1.1872327327728271,1.2624738216400146,1.2559900283813477,-0.16777168214321136,0.03326646238565445,0.015973754227161407
391,0.00012971696341992355,0.0001252469406608725,4.470022940950003e-06,1.1868646144866943,1.2625375986099243,1.255993366241455,-0.1687605232000351,0.03343690559267998,0.015982508659362793
392,0.0001309002771449741,0.00012542254189611412,5.477735749082058e-06,1.186452865600586,1.262603521347046,1.2560012340545654,-0.16986621916294098,0.03361252695322037,0.01600370556116104
393,0.00013337229247554206,0.00012569750324473717,7.674789458178566e-06,1.1860969066619873,1.2626748085021973,1.2560126781463623,-0.1708223968744278,0.033802956342697144,0.016033906489610672
394,0.00013391919201239945,0.00012530517087725457,8.614021180619601e-06,1.1858240365982056,1.2627508640289307,1.2560198307037354,-0.17155557870864868,0.03400551527738571,0.01605299860239029
395,0.00013437736488413065,0.00012522780561994296,9.149560082732932e-06,1.1855863332748413,1.2628200054168701,1.2560229301452637,-0.17219403386116028,0.034189868718385696,0.016061319038271904
396,0.00013395110945566558,0.00012544654673547485,8.50456174248393e-06,1.1853257417678833,1.2628905773162842,1.2560309171676636,-0.17289401590824127,0.03437807783484459,0.016082750633358955
397,0.00013291272334754468,0.00012564633507281542,7.266387410709285e-06,1.184894323348999,1.262961506843567,1.2560293674468994,-0.17405320703983307,0.034567445516586304,0.016078609973192215
398,0.00013192411497584545,0.0001253086178621743,6.615498523387941e-06,1.1845325231552124,1.2630321979522705,1.2560334205627441,-0.17502544820308685,0.03475577011704445,0.016089092940092087
